category,departure_date,departure_time,from_city,from_station,num_passengers,price,to_city,to_station,additional_luggage
direct,3/3/2019,17:30,Portland,SW Arthur & 1st,,32,Seattle,Westlake Station,
direct,3/3/2019,18:30,Portland,SW Arthur & 1st,,32,Seattle,Westlake Station,
direct,3/3/2019,19:00,Portland,SW Arthur & 1st,,33,Seattle,Westlake Station,
direct,3/2/2019,7:40,New York,Penn Station,,23,Philadelphia,10th and Filbert,
direct,3/2/2019,7:50,New York,Penn Station,,20,Philadelphia,10th and Filbert,
direct,3/2/2019,8:50,New York,Penn Station,,27,Philadelphia,10th and Filbert,
direct,3/2/2019,9:30,New York,Penn Station,,22,Philadelphia,10th and Filbert,
direct,3/2/2019,16:30,New York,Penn Station,,22,Philadelphia,10th and Filbert,
direct,3/2/2019,17:20,New York,Penn Station,,17,Philadelphia,10th and Filbert,
direct,3/2/2019,19:40,New York,Penn Station,,26,Philadelphia,10th and Filbert,
direct,3/1/2019,6:00,New York,Penn Station,,42,Washington,Silver Spring Bus Stop,
direct,3/1/2019,6:20,New York,Penn Station,,34,Washington,Silver Spring Bus Stop,
direct,3/1/2019,6:50,New York,Penn Station,,36,Washington,Silver Spring Bus Stop,
direct,3/1/2019,7:40,New York,Penn Station,,33,Washington,Silver Spring Bus Stop,
direct,3/1/2019,7:50,New York,Penn Station,,42,Washington,Silver Spring Bus Stop,
direct,3/1/2019,10:10,New York,Penn Station,,40,Washington,Silver Spring Bus Stop,
direct,3/1/2019,14:40,New York,Penn Station,,36,Washington,Silver Spring Bus Stop,
direct,3/1/2019,17:20,New York,Penn Station,,36,Washington,Silver Spring Bus Stop,
direct,3/3/2019,6:20,Washington,Silver Spring Bus Stop,,38,New York,Penn Station,
direct,3/3/2019,12:10,Washington,Silver Spring Bus Stop,,32,New York,Penn Station,
direct,3/3/2019,13:30,Washington,Silver Spring Bus Stop,,32,New York,Penn Station,
direct,3/3/2019,15:50,Washington,Silver Spring Bus Stop,,35,New York,Penn Station,
direct,3/3/2019,17:00,Washington,Silver Spring Bus Stop,,37,New York,Penn Station,
direct,3/3/2019,18:10,Washington,Silver Spring Bus Stop,,35,New York,Penn Station,
direct,3/3/2019,19:10,Washington,Silver Spring Bus Stop,,34,New York,Penn Station,
direct,3/3/2019,7:10,Portland,SW Arthur & 1st,,38,Vancouver,Pacific Central Station,
direct,3/3/2019,7:20,Portland,SW Arthur & 1st,,37,Vancouver,Pacific Central Station,
direct,3/3/2019,7:50,Portland,SW Arthur & 1st,,42,Vancouver,Pacific Central Station,
direct,3/3/2019,8:30,Portland,SW Arthur & 1st,,41,Vancouver,Pacific Central Station,
direct,3/3/2019,10:00,Portland,SW Arthur & 1st,,48,Vancouver,Pacific Central Station,
direct,3/3/2019,10:10,Portland,SW Arthur & 1st,,40,Vancouver,Pacific Central Station,
direct,3/3/2019,19:40,Portland,SW Arthur & 1st,,43,Vancouver,Pacific Central Station,
direct,3/5/2019,6:50,Los Angeles,North Hollywood Station,,24,San Diego,El Cajon Bus Stop,
direct,3/5/2019,8:10,Los Angeles,North Hollywood Station,,25,San Diego,El Cajon Bus Stop,
direct,3/5/2019,8:50,Los Angeles,North Hollywood Station,,24,San Diego,El Cajon Bus Stop,
direct,3/5/2019,10:30,Los Angeles,North Hollywood Station,,30,San Diego,El Cajon Bus Stop,
direct,3/5/2019,10:40,Los Angeles,North Hollywood Station,,28,San Diego,El Cajon Bus Stop,
direct,3/5/2019,11:10,Los Angeles,North Hollywood Station,,29,San Diego,El Cajon Bus Stop,
direct,3/5/2019,12:10,Los Angeles,North Hollywood Station,,28,San Diego,El Cajon Bus Stop,
direct,3/5/2019,13:20,Los Angeles,North Hollywood Station,,26,San Diego,El Cajon Bus Stop,
direct,3/5/2019,14:00,Los Angeles,North Hollywood Station,,26,San Diego,El Cajon Bus Stop,
direct,3/5/2019,14:30,Los Angeles,North Hollywood Station,,26,San Diego,El Cajon Bus Stop,
direct,3/7/2019,6:20,Philadelphia,10th and Filbert,,28,Washington,Silver Spring Bus Stop,
direct,3/7/2019,10:00,Philadelphia,10th and Filbert,,28,Washington,Silver Spring Bus Stop,
direct,3/7/2019,11:10,Philadelphia,10th and Filbert,,28,Washington,Silver Spring Bus Stop,
direct,3/7/2019,14:30,Philadelphia,10th and Filbert,,30,Washington,Silver Spring Bus Stop,
direct,3/7/2019,14:40,Philadelphia,10th and Filbert,,29,Washington,Silver Spring Bus Stop,
direct,3/7/2019,17:10,Philadelphia,10th and Filbert,,28,Washington,Silver Spring Bus Stop,
direct,3/7/2019,18:50,Philadelphia,10th and Filbert,,26,Washington,Silver Spring Bus Stop,
direct,3/7/2019,19:20,Philadelphia,10th and Filbert,,29,Washington,Silver Spring Bus Stop,
direct,3/9/2019,9:10,San Diego,El Cajon Bus Stop,,24,Los Angeles,North Hollywood Station,
direct,3/9/2019,9:20,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/9/2019,14:20,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/9/2019,16:00,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/9/2019,16:10,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/9/2019,16:40,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/9/2019,17:10,San Diego,El Cajon Bus Stop,,23,Los Angeles,North Hollywood Station,
direct,3/9/2019,17:20,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/9/2019,17:30,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/9/2019,18:10,San Diego,El Cajon Bus Stop,,29,Los Angeles,North Hollywood Station,
direct,3/4/2019,6:40,Las Vegas,Union Plaza,,51,San Francisco,Transbay Terminal,
direct,3/4/2019,11:30,Las Vegas,Union Plaza,,51,San Francisco,Transbay Terminal,
direct,3/4/2019,12:30,Las Vegas,Union Plaza,,51,San Francisco,Transbay Terminal,
direct,3/4/2019,13:00,Las Vegas,Union Plaza,,59,San Francisco,Transbay Terminal,
direct,3/4/2019,17:30,Las Vegas,Union Plaza,,56,San Francisco,Transbay Terminal,
direct,3/4/2019,18:50,Las Vegas,Union Plaza,,43,San Francisco,Transbay Terminal,
direct,3/4/2019,19:20,Las Vegas,Union Plaza,,64,San Francisco,Transbay Terminal,
direct,3/6/2019,6:20,Philadelphia,10th and Filbert,,25,Washington,Silver Spring Bus Stop,
direct,3/6/2019,10:00,Philadelphia,10th and Filbert,,28,Washington,Silver Spring Bus Stop,
direct,3/6/2019,11:10,Philadelphia,10th and Filbert,,28,Washington,Silver Spring Bus Stop,
direct,3/6/2019,14:30,Philadelphia,10th and Filbert,,29,Washington,Silver Spring Bus Stop,
direct,3/6/2019,14:40,Philadelphia,10th and Filbert,,29,Washington,Silver Spring Bus Stop,
direct,3/6/2019,17:10,Philadelphia,10th and Filbert,,28,Washington,Silver Spring Bus Stop,
direct,3/6/2019,18:50,Philadelphia,10th and Filbert,,28,Washington,Silver Spring Bus Stop,
direct,3/6/2019,19:20,Philadelphia,10th and Filbert,,28,Washington,Silver Spring Bus Stop,
direct,3/6/2019,7:40,New York,Penn Station,,21,Philadelphia,10th and Filbert,
direct,3/6/2019,7:50,New York,Penn Station,,24,Philadelphia,10th and Filbert,
direct,3/6/2019,8:50,New York,Penn Station,,21,Philadelphia,10th and Filbert,
direct,3/6/2019,9:30,New York,Penn Station,,21,Philadelphia,10th and Filbert,
direct,3/6/2019,16:30,New York,Penn Station,,23,Philadelphia,10th and Filbert,
direct,3/6/2019,17:20,New York,Penn Station,,23,Philadelphia,10th and Filbert,
direct,3/6/2019,19:40,New York,Penn Station,,20,Philadelphia,10th and Filbert,
direct,3/10/2019,6:10,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/10/2019,7:20,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/10/2019,8:00,Seattle,Westlake Station,,24,Vancouver,Pacific Central Station,
direct,3/10/2019,8:50,Seattle,Westlake Station,,22,Vancouver,Pacific Central Station,
direct,3/10/2019,11:10,Seattle,Westlake Station,,25,Vancouver,Pacific Central Station,
direct,3/10/2019,12:00,Seattle,Westlake Station,,28,Vancouver,Pacific Central Station,
direct,3/10/2019,12:20,Seattle,Westlake Station,,28,Vancouver,Pacific Central Station,
direct,3/10/2019,15:20,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/10/2019,18:10,Seattle,Westlake Station,,29,Vancouver,Pacific Central Station,
direct,3/10/2019,18:20,Seattle,Westlake Station,,31,Vancouver,Pacific Central Station,
direct,3/2/2019,6:20,Washington,Silver Spring Bus Stop,,34,New York,Penn Station,
direct,3/2/2019,12:10,Washington,Silver Spring Bus Stop,,38,New York,Penn Station,
direct,3/2/2019,13:30,Washington,Silver Spring Bus Stop,,30,New York,Penn Station,
direct,3/2/2019,15:50,Washington,Silver Spring Bus Stop,,35,New York,Penn Station,
direct,3/2/2019,17:00,Washington,Silver Spring Bus Stop,,39,New York,Penn Station,
direct,3/2/2019,18:10,Washington,Silver Spring Bus Stop,,36,New York,Penn Station,
direct,3/2/2019,19:10,Washington,Silver Spring Bus Stop,,36,New York,Penn Station,
direct,3/5/2019,6:20,Washington,Silver Spring Bus Stop,,38,New York,Penn Station,
direct,3/5/2019,12:10,Washington,Silver Spring Bus Stop,,33,New York,Penn Station,
direct,3/5/2019,13:30,Washington,Silver Spring Bus Stop,,37,New York,Penn Station,
direct,3/5/2019,15:50,Washington,Silver Spring Bus Stop,,40,New York,Penn Station,
direct,3/5/2019,17:00,Washington,Silver Spring Bus Stop,,38,New York,Penn Station,
direct,3/5/2019,18:10,Washington,Silver Spring Bus Stop,,37,New York,Penn Station,
direct,3/5/2019,19:10,Washington,Silver Spring Bus Stop,,40,New York,Penn Station,
direct,3/9/2019,7:40,New York,Penn Station,,21,Philadelphia,10th and Filbert,
direct,3/9/2019,7:50,New York,Penn Station,,23,Philadelphia,10th and Filbert,
direct,3/9/2019,8:50,New York,Penn Station,,17,Philadelphia,10th and Filbert,
direct,3/9/2019,9:30,New York,Penn Station,,23,Philadelphia,10th and Filbert,
direct,3/9/2019,16:30,New York,Penn Station,,22,Philadelphia,10th and Filbert,
direct,3/9/2019,17:20,New York,Penn Station,,20,Philadelphia,10th and Filbert,
direct,3/9/2019,19:40,New York,Penn Station,,21,Philadelphia,10th and Filbert,
direct,3/5/2019,7:30,San Francisco,Transbay Terminal,,42,Los Angeles,North Hollywood Station,
direct,3/5/2019,7:50,San Francisco,Transbay Terminal,,50,Los Angeles,North Hollywood Station,
direct,3/5/2019,11:20,San Francisco,Transbay Terminal,,51,Los Angeles,North Hollywood Station,
direct,3/5/2019,12:20,San Francisco,Transbay Terminal,,46,Los Angeles,North Hollywood Station,
direct,3/5/2019,13:40,San Francisco,Transbay Terminal,,45,Los Angeles,North Hollywood Station,
direct,3/5/2019,15:20,San Francisco,Transbay Terminal,,46,Los Angeles,North Hollywood Station,
direct,3/5/2019,15:30,San Francisco,Transbay Terminal,,50,Los Angeles,North Hollywood Station,
direct,3/5/2019,18:20,San Francisco,Transbay Terminal,,45,Los Angeles,North Hollywood Station,
direct,3/5/2019,18:50,San Francisco,Transbay Terminal,,50,Los Angeles,North Hollywood Station,
direct,3/3/2019,8:30,Washington,Silver Spring Bus Stop,,29,Philadelphia,10th and Filbert,
direct,3/3/2019,11:30,Washington,Silver Spring Bus Stop,,27,Philadelphia,10th and Filbert,
direct,3/3/2019,12:40,Washington,Silver Spring Bus Stop,,27,Philadelphia,10th and Filbert,
direct,3/3/2019,13:20,Washington,Silver Spring Bus Stop,,31,Philadelphia,10th and Filbert,
direct,3/3/2019,14:30,Washington,Silver Spring Bus Stop,,30,Philadelphia,10th and Filbert,
direct,3/3/2019,17:00,Washington,Silver Spring Bus Stop,,32,Philadelphia,10th and Filbert,
direct,3/3/2019,17:10,Washington,Silver Spring Bus Stop,,34,Philadelphia,10th and Filbert,
direct,3/5/2019,9:00,Philadelphia,10th and Filbert,,23,New York,Penn Station,
direct,3/5/2019,10:10,Philadelphia,10th and Filbert,,23,New York,Penn Station,
direct,3/5/2019,12:30,Philadelphia,10th and Filbert,,22,New York,Penn Station,
direct,3/5/2019,13:10,Philadelphia,10th and Filbert,,22,New York,Penn Station,
direct,3/5/2019,13:50,Philadelphia,10th and Filbert,,22,New York,Penn Station,
direct,3/5/2019,18:00,Philadelphia,10th and Filbert,,21,New York,Penn Station,
direct,3/8/2019,6:10,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/8/2019,7:20,Seattle,Westlake Station,,29,Vancouver,Pacific Central Station,
direct,3/8/2019,8:00,Seattle,Westlake Station,,28,Vancouver,Pacific Central Station,
direct,3/8/2019,8:50,Seattle,Westlake Station,,25,Vancouver,Pacific Central Station,
direct,3/8/2019,11:10,Seattle,Westlake Station,,29,Vancouver,Pacific Central Station,
direct,3/8/2019,12:00,Seattle,Westlake Station,,28,Vancouver,Pacific Central Station,
direct,3/8/2019,12:20,Seattle,Westlake Station,,29,Vancouver,Pacific Central Station,
direct,3/8/2019,15:20,Seattle,Westlake Station,,26,Vancouver,Pacific Central Station,
direct,3/8/2019,18:10,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/8/2019,18:20,Seattle,Westlake Station,,26,Vancouver,Pacific Central Station,
direct,3/5/2019,7:40,New York,Penn Station,,22,Philadelphia,10th and Filbert,
direct,3/5/2019,7:50,New York,Penn Station,,20,Philadelphia,10th and Filbert,
direct,3/5/2019,8:50,New York,Penn Station,,24,Philadelphia,10th and Filbert,
direct,3/5/2019,9:30,New York,Penn Station,,23,Philadelphia,10th and Filbert,
direct,3/5/2019,16:30,New York,Penn Station,,23,Philadelphia,10th and Filbert,
direct,3/5/2019,17:20,New York,Penn Station,,21,Philadelphia,10th and Filbert,
direct,3/5/2019,19:40,New York,Penn Station,,24,Philadelphia,10th and Filbert,
direct,3/1/2019,9:10,San Diego,El Cajon Bus Stop,,24,Los Angeles,North Hollywood Station,
direct,3/1/2019,9:20,San Diego,El Cajon Bus Stop,,24,Los Angeles,North Hollywood Station,
direct,3/1/2019,14:20,San Diego,El Cajon Bus Stop,,24,Los Angeles,North Hollywood Station,
direct,3/1/2019,16:00,San Diego,El Cajon Bus Stop,,29,Los Angeles,North Hollywood Station,
direct,3/1/2019,16:10,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/1/2019,16:40,San Diego,El Cajon Bus Stop,,23,Los Angeles,North Hollywood Station,
direct,3/1/2019,17:10,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/1/2019,17:20,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/1/2019,17:30,San Diego,El Cajon Bus Stop,,29,Los Angeles,North Hollywood Station,
direct,3/1/2019,18:10,San Diego,El Cajon Bus Stop,,25,Los Angeles,North Hollywood Station,
direct,3/4/2019,9:10,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/4/2019,9:20,San Diego,El Cajon Bus Stop,,25,Los Angeles,North Hollywood Station,
direct,3/4/2019,14:20,San Diego,El Cajon Bus Stop,,28,Los Angeles,North Hollywood Station,
direct,3/4/2019,16:00,San Diego,El Cajon Bus Stop,,28,Los Angeles,North Hollywood Station,
direct,3/4/2019,16:10,San Diego,El Cajon Bus Stop,,23,Los Angeles,North Hollywood Station,
direct,3/4/2019,16:40,San Diego,El Cajon Bus Stop,,22,Los Angeles,North Hollywood Station,
direct,3/4/2019,17:10,San Diego,El Cajon Bus Stop,,24,Los Angeles,North Hollywood Station,
direct,3/4/2019,17:20,San Diego,El Cajon Bus Stop,,25,Los Angeles,North Hollywood Station,
direct,3/4/2019,17:30,San Diego,El Cajon Bus Stop,,25,Los Angeles,North Hollywood Station,
direct,3/4/2019,18:10,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/1/2019,6:40,Las Vegas,Union Plaza,,56,San Francisco,Transbay Terminal,
direct,3/1/2019,11:30,Las Vegas,Union Plaza,,52,San Francisco,Transbay Terminal,
direct,3/1/2019,12:30,Las Vegas,Union Plaza,,51,San Francisco,Transbay Terminal,
direct,3/1/2019,13:00,Las Vegas,Union Plaza,,47,San Francisco,Transbay Terminal,
direct,3/1/2019,17:30,Las Vegas,Union Plaza,,53,San Francisco,Transbay Terminal,
direct,3/1/2019,18:50,Las Vegas,Union Plaza,,50,San Francisco,Transbay Terminal,
direct,3/1/2019,19:20,Las Vegas,Union Plaza,,53,San Francisco,Transbay Terminal,
direct,3/4/2019,6:30,San Diego,El Cajon Bus Stop,,61,San Francisco,Transbay Terminal,
direct,3/4/2019,7:20,San Diego,El Cajon Bus Stop,,55,San Francisco,Transbay Terminal,
direct,3/4/2019,9:10,San Diego,El Cajon Bus Stop,,53,San Francisco,Transbay Terminal,
direct,3/4/2019,10:30,San Diego,El Cajon Bus Stop,,54,San Francisco,Transbay Terminal,
direct,3/4/2019,13:20,San Diego,El Cajon Bus Stop,,53,San Francisco,Transbay Terminal,
direct,3/4/2019,14:50,San Diego,El Cajon Bus Stop,,55,San Francisco,Transbay Terminal,
direct,3/1/2019,7:10,Portland,SW Arthur & 1st,,36,Vancouver,Pacific Central Station,
direct,3/1/2019,7:20,Portland,SW Arthur & 1st,,46,Vancouver,Pacific Central Station,
direct,3/1/2019,7:50,Portland,SW Arthur & 1st,,38,Vancouver,Pacific Central Station,
direct,3/1/2019,8:30,Portland,SW Arthur & 1st,,41,Vancouver,Pacific Central Station,
direct,3/1/2019,10:00,Portland,SW Arthur & 1st,,44,Vancouver,Pacific Central Station,
direct,3/1/2019,10:10,Portland,SW Arthur & 1st,,37,Vancouver,Pacific Central Station,
direct,3/1/2019,19:40,Portland,SW Arthur & 1st,,41,Vancouver,Pacific Central Station,
direct,3/9/2019,8:30,Washington,Silver Spring Bus Stop,,30,Philadelphia,10th and Filbert,
direct,3/9/2019,11:30,Washington,Silver Spring Bus Stop,,28,Philadelphia,10th and Filbert,
direct,3/9/2019,12:40,Washington,Silver Spring Bus Stop,,29,Philadelphia,10th and Filbert,
direct,3/9/2019,13:20,Washington,Silver Spring Bus Stop,,25,Philadelphia,10th and Filbert,
direct,3/9/2019,14:30,Washington,Silver Spring Bus Stop,,27,Philadelphia,10th and Filbert,
direct,3/9/2019,17:00,Washington,Silver Spring Bus Stop,,32,Philadelphia,10th and Filbert,
direct,3/9/2019,17:10,Washington,Silver Spring Bus Stop,,28,Philadelphia,10th and Filbert,
direct,3/9/2019,6:10,Seattle,Westlake Station,,30,Vancouver,Pacific Central Station,
direct,3/9/2019,7:20,Seattle,Westlake Station,,33,Vancouver,Pacific Central Station,
direct,3/9/2019,8:00,Seattle,Westlake Station,,30,Vancouver,Pacific Central Station,
direct,3/9/2019,8:50,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/9/2019,11:10,Seattle,Westlake Station,,26,Vancouver,Pacific Central Station,
direct,3/9/2019,12:00,Seattle,Westlake Station,,29,Vancouver,Pacific Central Station,
direct,3/9/2019,12:20,Seattle,Westlake Station,,23,Vancouver,Pacific Central Station,
direct,3/9/2019,15:20,Seattle,Westlake Station,,29,Vancouver,Pacific Central Station,
direct,3/9/2019,18:10,Seattle,Westlake Station,,29,Vancouver,Pacific Central Station,
direct,3/9/2019,18:20,Seattle,Westlake Station,,28,Vancouver,Pacific Central Station,
direct,3/12/2019,6:10,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/12/2019,7:20,Seattle,Westlake Station,,25,Vancouver,Pacific Central Station,
direct,3/12/2019,8:00,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/12/2019,8:50,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/12/2019,11:10,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/12/2019,12:00,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/12/2019,12:20,Seattle,Westlake Station,,25,Vancouver,Pacific Central Station,
direct,3/12/2019,15:20,Seattle,Westlake Station,,25,Vancouver,Pacific Central Station,
direct,3/12/2019,18:10,Seattle,Westlake Station,,29,Vancouver,Pacific Central Station,
direct,3/12/2019,18:20,Seattle,Westlake Station,,31,Vancouver,Pacific Central Station,
direct,3/4/2019,6:00,Las Vegas,Union Plaza,,38,Los Angeles,North Hollywood Station,
direct,3/4/2019,14:30,Las Vegas,Union Plaza,,38,Los Angeles,North Hollywood Station,
direct,3/4/2019,14:40,Las Vegas,Union Plaza,,38,Los Angeles,North Hollywood Station,
direct,3/4/2019,16:50,Las Vegas,Union Plaza,,35,Los Angeles,North Hollywood Station,
direct,3/3/2019,9:00,Philadelphia,10th and Filbert,,25,New York,Penn Station,
direct,3/3/2019,10:10,Philadelphia,10th and Filbert,,22,New York,Penn Station,
direct,3/3/2019,12:30,Philadelphia,10th and Filbert,,19,New York,Penn Station,
