location,number_of_rooms,phone_number,place_name,price_per_night,smoking_allowed,star_rating,street_address,check_in_date,stay_length
Seattle,,+1 206-365-8100,Extended Stay America - Seattle - Northgate,124,TRUE,2,13300 Stone Avenue North,,
Seattle,,+1 206-340-1222,Green Tortoise Hostel Seattle,174,FALSE,2,105 Pike Street,,
Seattle,,+1 206-522-6991,Hampton Inn & Suites By Hilton Seattle/Northgate,144,TRUE,2,9550 1st Avenue Northeast,,
Seattle,,+1 206-441-7222,Holiday Inn Express & Suites Seattle-City Center,132,FALSE,2,226 7th Avenue North,,
Seattle,,+1 206-282-7357,Inn At Queen Anne,198,FALSE,2,505 1st Avenue North,,
Seattle,,+1 206-728-7666,Quality Inn & Suites Seattle Center,88,FALSE,2,618 John Street,,
Seattle,,+1 206-583-6453,The Inn At Virginia Mason,156,FALSE,2,1006 Spring Street,,
Long Beach,,+1 562-599-5555,Best Western Of Long Beach,168,FALSE,2,1725 Long Beach Boulevard,,
Long Beach,,+1 562-429-5803,Courtyard By Marriott Long Beach Airport,168,FALSE,3,3841 North Lakewood Boulevard,,
Long Beach,,+1 562-435-8511,Courtyard By Marriott Long Beach Downtown,186,FALSE,3,500 East First Street,,
Long Beach,,+1 562-425-0012,Hampton Inn Long Beach Airport,222,FALSE,2,3771 North Lakewood Boulevard,,
Long Beach,,+1 562-590-8858,Holiday Inn Long Beach Downtown Area,288,FALSE,3,1133 Atlantic Avenue,,
Long Beach,,+1 562-425-0010,Homewood Suites By Hilton Long Beach Airport,324,TRUE,3,3771 North Lakewood Boulevard,,
Long Beach,,+1 562-597-5171,Hotel Current Long Beach,186,FALSE,3,5325 Pacific Coast Highway,,
Long Beach,,+1 562-432-1234,Hyatt Centric The Pike Long Beach,144,FALSE,4,285 Bay Street,,
Long Beach,,+1 562-491-1234,Hyatt Regency Long Beach,256,FALSE,4,200 South Pine Avenue,,
Long Beach,,+1 800-228-9290,Long Beach Marriott,120,FALSE,3,4700 Airport Plaza Drive,,
Los Angeles,,+1 323-852-7000,Ac Hotel By Marriott Beverly Hills,120,FALSE,2,6399 Wilshire Boulevard,,
Los Angeles,,+1 800-224-7835,Airtel Plaza Hotel,216,TRUE,3,"7277 Valjean Avenue, Van Nuys, California 91406, United States",,
Los Angeles,,+1 323-469-2500,Banana Bungalow - Hollywood Hostel,72,TRUE,1,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA",,
Los Angeles,,+1 818-765-2900,Best Western Burbank Airport Inn,156,FALSE,3,"7615 Lankershim Boulevard, North Hollywood, California 91605, United States",,
Los Angeles,,+1 323-851-1800,Best Western Hollywood Plaza Inn,162,FALSE,2,"2011 North Highland Avenue, Hollywood, California 90068, United States",,
Los Angeles,,+1 310-834-3400,Best Western Los Angeles Worldport Hotel,186,FALSE,2,"1402 West Pacific Coast Highway, Wilmington, California 90744, United States",,
Los Angeles,,+1 213-617-3077,Best Western Plus Dragon Gate Inn,62,FALSE,2,818 North Hill Street,,
Los Angeles,,+1 323-464-5181,Best Western Plus Hollywood Hills Hotel,216,FALSE,2,"6141 Franklin Avenue, Hollywood, California 90028, United States",,
Los Angeles,,+1 310-514-1414,Best Western Plus San Pedro Hotel & Suites,69,FALSE,3,"111 South Gaffey Street, San Pedro, California 90731, United States",,
Los Angeles,,+1 310-553-6561,Beverly Hills Marriott,176,FALSE,4,1150 South Beverly Drive,,
Anaheim,,+1 714-778-1700,Anaheim Majestic Garden Hotel,93,FALSE,3,900 South Disneyland Drive,,
Anaheim,,+1 800-341-6301,Anaheim Portofino Inn & Suites,132,FALSE,3,1831 South Harbor Boulevard,,
Anaheim,,+1 714-774-3860,Anaheim Rv Park,80,TRUE,2,200 West Midway Drive,,
Anaheim,,+1 714-634-2106,Ayres Hotel Anaheim,198,TRUE,3,2550 East Katella Avenue,,
Anaheim,,+1 714-774-1050,Best Western Plus Anaheim Inn,117,FALSE,3,1630 South Harbor Boulevard,,
Anaheim,,+1 714-776-4800,Best Western Plus Park Place Inn - Mini Suites,168,FALSE,3,1544 South Harbor Boulevard,,
Anaheim,,+1 714-776-0140,Best Western Plus Pavilions,84,FALSE,1,1176 West Katella Avenue,,
Anaheim,,+1 714-750-6100,Best Western Plus Raffles Inn & Suites,42,FALSE,2,2040 South Harbor Boulevard,,
Anaheim,,+1 714-778-1880,Best Western Plus Stovall'S Inn,66,FALSE,3,1110 West Katella Avenue,,
Los Angeles,,+1 213-617-3077,Best Western Plus Dragon Gate Inn,222,FALSE,2,818 North Hill Street,,
Los Angeles,,+1 310-514-1414,Best Western Plus San Pedro Hotel & Suites,297,FALSE,3,"111 South Gaffey Street, San Pedro, California 90731, United States",,
Los Angeles,,+1 310-642-7500,Crowne Plaza Los Angeles Airport,192,FALSE,4,5985 West Century Boulevard,,
Los Angeles,,+1 213-624-0000,Hilton Checkers Los Angeles,208,TRUE,4,535 South Grand Avenue,,
Los Angeles,,+1 310-410-4000,Hilton Los Angeles Airport,456,TRUE,4,5711 West Century Boulevard,,
Los Angeles,,+1 818-595-1000,Hilton Woodland Hills/Los Angeles,232,FALSE,4,"6360 Canoga Avenue, Woodland Hills, California 91367, United States",,
Los Angeles,,+1 310-284-6500,Intercontinental Los Angeles Century City,184,FALSE,4,2151 Avenue of the Stars,,
Los Angeles,,+1 213-688-7777,Intercontinental Los Angeles Downtown,192,FALSE,4,900 Wilshire Boulevard,,
Los Angeles,,+1 213-279-3532,Kimpton Everly Hotel,312,TRUE,4,1800 Argyle Avenue,,
Los Angeles,,+1 310-475-8711,Kimpton Hotel Palomar Los Angeles Beverly Hills,184,FALSE,4,10740 Wilshire Boulevard,,
Los Angeles,,+1 323-852-6000,Kimpton Hotel Wilshire,408,FALSE,4,6317 Wilshire Boulevard,,
Sacramento,,+1 916-920-5300,Fairfield Inn By Marriott Sacramento Cal Expo,140,FALSE,2,1780 Tribute Road,,
Sacramento,,+1 916-448-8100,La Quinta Inn By Wyndham Sacramento Downtown,162,FALSE,2,200 Jibboom Street,,
Sacramento,,+1 916-497-0955,Surestay Plus Hotel By Best Western Sacramento North,72,FALSE,2,350 Bercut Drive,,
San Francisco,,+1 800-576-0767,Travelodge By Wyndham San Francisco Central,210,TRUE,2,1707 Market Street,,
San Francisco,,+1 415-673-3277,Amsterdam Hostel San Francisco,99,FALSE,1,749 Taylor Street,,
San Francisco,,+1 415-621-8212,Beck'S Motor Lodge,156,FALSE,2,2222 Market Street,,
San Francisco,,+1 415-552-7100,Casa Loma Hotel,42,FALSE,2,610 Fillmore Street,,
San Francisco,,+1 415-928-5000,Comfort Inn By The Bay,168,FALSE,2,2775 Van Ness Avenue,,
Portland,,+1 503-251-9991,Best Western Plus Portland Airport Hotel & Suites,168,FALSE,2,11938 Northeast Airport Way,,
Portland,,+1 971-351-0230,Canopy By Hilton Portland Pearl District,176,FALSE,4,425 Northwest 9th Avenue,,
Portland,,+1 503-252-6397,Comfort Inn & Suites Portland Airport,228,TRUE,2,5019 Northeast 102nd Avenue,,
Portland,,+1 503-255-2700,"Country Inn & Suites By Radisson, Portland International Airport, Or",297,FALSE,3,7025 Northeast Alderwood Road,,
Portland,,+1 503-252-3200,Courtyard By Marriott Portland Airport,315,FALSE,3,11550 Northeast Airport Way,,
Portland,,+1 503-505-5000,Courtyard By Marriott Portland City Center,144,FALSE,3,550 Southwest Oak Street,,
Portland,,+1 503-234-3200,Courtyard By Marriott Portland Downtown/Convention Center,234,FALSE,3,435 Northeast Wasco Street,,
Portland,,+1 503-233-2401,Crowne Plaza Portland-Downtown Conv Ctr,288,FALSE,3,1441 Northeast 2nd Avenue,,
Portland,,+1 877-628-4408,Dossier,88,FALSE,4,750 Southwest Alder Street,,
Sacramento,,+1 916-441-1314,Best Western Plus Sutter House,69,FALSE,1,1100 H Street,,
Sacramento,,+1 916-455-6800,Courtyard By Marriott Sacramento Midtown,207,FALSE,3,4422 Y Street,,
Sacramento,,+1 916-929-8855,Doubletree By Hilton Hotel Sacramento,192,FALSE,3,2001 Point West Way,,
Sacramento,,+1 916-326-5000,Embassy Suites By Hilton Sacramento Riverfront Promenade,210,FALSE,3,100 Capitol Mall,,
Sacramento,,+1 916-263-9000,Four Points By Sheraton Sacramento International Airport,186,FALSE,3,4900 Duckhorn Drive,,
Sacramento,,+1 916-568-5400,Hilton Garden Inn Sacramento/South Natomas,180,FALSE,3,2540 Venture Oaks Way,,
Sacramento,,+1 916-922-4700,Hilton Sacramento Arden West,270,FALSE,3,2200 Harvard Street,,
Sacramento,,+1 916-444-4436,Holiday Inn Express Sacramento Convention Center,234,FALSE,3,728 16th Street,,
Sacramento,,+1 916-446-0100,Holiday Inn Sacramento Downtown - Arena,204,FALSE,3,300 J Street,,
San Francisco,,+1 415-885-2500,Hotel Spero,80,FALSE,4,405 Taylor Street,,
San Francisco,,+1 415-200-4977,Hotel Via,208,TRUE,4,138 King Street,,
San Francisco,,+1 415-348-1111,Hotel Zelos San Francisco,96,FALSE,4,12 4th Street,,
San Francisco,,+1 415-563-0303,Hotel Zeppelin San Francisco,408,FALSE,4,545 Post Street,,
San Francisco,,+1 415-561-1100,Hotel Zoe Fisherman'S Wharf,148,TRUE,4,425 North Point Street,,
San Francisco,,+1 415-563-1234,Hyatt Centric Fishermans Wharf San Francisco,468,FALSE,4,555 North Point Street,,
San Francisco,,+1 415-392-8000,Parc 55 San Francisco - A Hilton Hotel,224,FALSE,4,55 Cyril Magnin Street,,
San Francisco,,+1 800-228-8408,Pier 2620 Hotel Fisherman'S Wharf,88,FALSE,4,2620 Jones Street,,
San Francisco,,+1 415-292-0100,The Marker San Francisco,324,FALSE,4,501 Geary Street,,
Los Angeles,,+1 323-938-3617,Dunes Inn - Wilshire,46,TRUE,2,4300 Wilshire Boulevard,,
Los Angeles,,+1 323-952-6900,Hampton Inn & Suites Los Angeles/Hollywood,66,FALSE,2,1133 Vine Street,,
Los Angeles,,+1 818-821-8031,Holiday Inn Express North Hollywood - Burbank Area,46,FALSE,2,"11350 Burbank Boulevard, North Hollywood, CA 91601, USA",,
Los Angeles,,+1 800-537-8483,Hollywood Celebrity Hotel,108,TRUE,2,1775 Orchid Avenue,,
San Francisco,,+1 415-673-2600,Beresford Arms Hotel,144,FALSE,3,701 Post Street,,
San Francisco,,+1 415-552-7100,Casa Loma Hotel,162,FALSE,2,610 Fillmore Street,,
San Francisco,,+1 415-362-2004,Chancellor Hotel On Union Square,306,FALSE,3,433 Powell Street,,
Vancouver,,+1 604-254-1000,Atrium Inn Vancouver,234,FALSE,3,2889 East Hastings Street,,
Vancouver,,+1 604-678-8899,Auberge Vancouver Hotel,264,TRUE,4,837 West Hastings Street,,
Vancouver,,+1 604-669-7070,Best Western Plus Chateau Granville Hotel & Suites & Conference Ctr.,324,FALSE,3,1100 Granville Street,,
Vancouver,,+1 604-682-1831,Best Western Plus Sands,234,FALSE,3,1755 Davie Street,,
Vancouver,,+1 604-697-0202,Coast Coal Harbour Vancouver Hotel By Apa,288,FALSE,4,1180 West Hastings Street,,
Vancouver,,+1 844-254-5048,Delta Hotels By Marriott Vancouver Downtown Suites,312,FALSE,4,550 West Hastings Street,,
Vancouver,,+1 604-563-4693,Exchange Hotel Vancouver,276,TRUE,4,475 Howe Street,,
Sacramento,,+1 916-441-1314,Best Western Plus Sutter House,28,FALSE,1,1100 H Street,,
Sacramento,,+1 916-455-6800,Courtyard By Marriott Sacramento Midtown,99,FALSE,3,4422 Y Street,,
Sacramento,,+1 916-929-8855,Doubletree By Hilton Hotel Sacramento,78,FALSE,3,2001 Point West Way,,
Sacramento,,+1 916-263-9000,Four Points By Sheraton Sacramento International Airport,99,FALSE,3,4900 Duckhorn Drive,,
Sacramento,,+1 916-922-4700,Hilton Sacramento Arden West,63,FALSE,3,2200 Harvard Street,,
Sacramento,,+1 916-263-9510,Homewood Suites By Hilton Sacramento Airport-Natomas,216,TRUE,3,3001 Advantage Way,,
Sacramento,,+1 916-545-7100,Kimpton Sawyer Hotel,216,TRUE,3,500 J Street,,
New York,,+1 833-625-6111,1 Hotel Brooklyn Bridge,176,TRUE,4,"60 Furman Street, Brooklyn",,
New York,,+1 212-703-2001,1 Hotel Central Park,390,TRUE,5,1414 6th Avenue,,
New York,,+1 212-235-1111,11 Howard,72,TRUE,3,11 Howard Street,,
New York,,+1 212-204-3000,6 Columbus Hotel,296,TRUE,4,308 West 58th Street,,
New York,,+1 212-398-2700,Ac Hotel New York Times Square,84,FALSE,4,260 West 40th Street,,
New York,,+1 212-991-0551,Ace Hotel,264,FALSE,4,20 West 29th Street,,
New York,,+1 718-631-5900,Adria Hotel & Conference Center,186,TRUE,3,"221-17 Northern Boulevard, Bayside",,
New York,,+1 646-744-3100,Aka Central Park,420,FALSE,4,42 West 58th Street,,
New York,,+1 212-764-5700,Aka Times Square,112,FALSE,4,123 West 44th Street,,
New York,,+1 212-252-9090,Aka Wall Street,304,TRUE,4,84 William Street,,
San Diego,,+1 858-488-4700,Blue Sea Beach Hotel,297,FALSE,3,707 Pacific Beach Drive,,
San Diego,,+1 619-881-6200,Comfort Inn & Suites San Diego - Zoo Seaworld Area,138,FALSE,3,2485 Hotel Circle Place,,
San Diego,,+1 619-221-1900,Courtyard By Marriott San Diego Airport/Liberty Station,333,FALSE,3,2592 Laning Road,,
San Diego,,+1 858-573-0700,Courtyard By Marriott San Diego Central,144,FALSE,3,8651 Spectrum Center Boulevard,,
Anaheim,,+1 714-635-7275,Camelot Inn & Suites,324,FALSE,3,1520 South Harbor Boulevard,,
Anaheim,,+1 714-635-5555,Candlewood Suites Anaheim - Resort Area,324,FALSE,3,1733 South Anaheim Boulevard,,
Anaheim,,+1 714-750-3131,Clarion Hotel Anaheim Resort,216,FALSE,3,616 Convention Way,,
Anaheim,,+1 714-533-3555,Clementine Hotel & Suites Anaheim,126,FALSE,3,1700 South Clementine Street,,
San Francisco,,+1 800-615-3107,Days Inn By Wyndham San Francisco Downtown/Civic Cntr Area,228,FALSE,2,465 Grove Street,,
San Francisco,,+1 415-474-5721,Hi San Francisco City Center Hostel,100,FALSE,2,685 Ellis Street,,
San Francisco,,+1 415-673-9900,Hotel Beresford,100,FALSE,2,635 Sutter Street,,
Seattle,,+1 206-448-4721,Ace Hotel Seattle,68,FALSE,2,2423 1st Avenue,,
Seattle,,+1 866-525-4704,Belltown Inn,64,FALSE,2,2301 3rd Avenue,,
Seattle,,+1 206-213-0100,Courtyard By Marriott Seattle Downtown/Lake Union,168,FALSE,3,925 Westlake Avenue North,,
Seattle,,+1 206-464-1980,Crowne Plaza Seattle Downtown,120,FALSE,4,1113 6th Avenue,,
Seattle,,+1 206-859-4400,Embassy Suites By Hilton Seattle Downtown Pioneer Square,342,TRUE,3,255 South King Street,,
Seattle,,+1 206-596-2302,Even Hotel Seattle Downtown - Lake Union,216,FALSE,3,527 Fairview Avenue North,,
Seattle,,+1 206-282-2600,Four Points By Sheraton Downtown Seattle Center,105,FALSE,3,601 Roy Street,,
San Diego,,+1 858-488-1081,Catamaran Resort Hotel And Spa,136,FALSE,4,3999 Mission Boulevard,,
San Diego,,+1 855-430-7503,Estancia La Jolla Hotel & Spa,248,FALSE,4,"9700 North Torrey Pines Road, La Jolla, California 92037, United States",,
San Diego,,+1 888-828-5498,Grande Colonial La Jolla,248,FALSE,4,"910 Prospect Street, La Jolla, CA 92037, USA",,
San Diego,,+1 858-558-1500,Hilton La Jolla Torrey Pines,304,FALSE,4,"10950 North Torrey Pines Road, La Jolla, California 92037, United States",,
San Diego,,+1 619-231-4040,Hilton San Diego Gaslamp Quarter,360,FALSE,4,401 K Street,,
San Diego,,+1 619-543-9000,Hilton San Diego Mission Valley,80,FALSE,4,901 Camino del Rio South,,
San Diego,,+1 619-276-4010,Hilton San Diego Resort & Spa,280,FALSE,4,1775 East Mission Bay Drive,,
San Diego,,+1 619-727-4000,Hotel Indigo San Diego-Gaslamp Quarter,128,FALSE,4,509 Ninth Avenue,,
San Diego,,+1 858-551-3600,"Hotel La Jolla, Curio Collection By Hilton",256,FALSE,4,"7955 La Jolla Shores Drive, La Jolla, California 92037, United States",,
San Diego,,+1 858-552-1234,Hyatt Regency La Jolla At Aventine,104,FALSE,4,3777 La Jolla Village Drive,,
Philadelphia,,+1 215-372-9000,Aka University City,138,TRUE,3,"Cira Centre South, 2929 Walnut Street",,
Philadelphia,,+1 267-298-1700,Aloft Philadelphia Airport,216,FALSE,3,4301 Island Avenue,,
Philadelphia,,+1 215-607-2020,Aloft Philadelphia Downtown,297,FALSE,3,101 North Broad Street,,
Philadelphia,,+1 215-398-3080,Best Western Plus Philadelphia Convention Center Hotel,180,FALSE,3,1225 Vine Street,,
Philadelphia,,+1 215-282-5000,"Club Quarters Hotel, Philadelphia",216,FALSE,3,1628 Chestnut Street,,
Philadelphia,,+1 215-477-0200,Courtyard By Marriott Philadelphia City Avenue,84,FALSE,3,4100 Presidential Boulevard,,
Philadelphia,,+1 215-644-9200,Courtyard By Marriott Philadelphia South At The Navy Yard,75,FALSE,3,1001 Intrepid Avenue,,
Philadelphia,,+1 215-365-4150,Doubletree By Hilton Hotel Philadelphia Airport,75,FALSE,3,4509 Island Avenue,,
Philadelphia,,+1 215-365-4500,Embassy Suites By Hilton Philadelphia Airport,69,FALSE,3,9000 Bartram Avenue,,
Los Angeles,,+1 310-556-2777,Courtyard By Marriott Los Angeles Century City/Beverly Hills,78,FALSE,3,10320 West Olympic Boulevard,,
Los Angeles,,+1 213-443-9222,Courtyard By Marriott Los Angeles L.A. Live,180,FALSE,3,901 West Olympic Boulevard,,
Los Angeles,,+1 310-649-1400,Courtyard By Marriott Los Angeles Lax/Century Boulevard,306,FALSE,3,6161 West Century Boulevard,,
Los Angeles,,+1 818-981-5400,Courtyard By Marriott Los Angeles Sherman Oaks,132,FALSE,3,"15433 Ventura Boulevard, Sherman Oaks, CA 91403, USA",,
Los Angeles,,+1 310-519-8200,Crowne Plaza Los Angeles Harbor Hotel,234,FALSE,3,"601 South Palos Verdes Street, San Pedro, California 90731, United States",,
Los Angeles,,+1 310-514-3344,Doubletree By Hilton Hotel San Pedro - Port Of Los Angeles,75,FALSE,3,"2800 Via Cabrillo-Marina, San Pedro, California 90731, United States",,
Los Angeles,,+1 310-215-1000,Embassy Suites By Hilton Los Angeles International Airport North,132,FALSE,3,9801 Airport Boulevard,,
Toronto,,+1 416-963-6300,The Hazelton Hotel,125,FALSE,5,118 Yorkville Avenue,,
Toronto,,+1 416-585-2500,"The Ritz-Carlton, Toronto",175,FALSE,5,181 Wellington Street West,,
San Francisco,,+1 415-621-8212,Beck'S Motor Lodge,120,FALSE,2,2222 Market Street,,
San Francisco,,+1 415-474-5721,Hi San Francisco City Center Hostel,162,FALSE,2,685 Ellis Street,,
San Francisco,,+1 415-673-9900,Hotel Beresford,186,FALSE,2,635 Sutter Street,,
New York,,+1 646-609-5122,Aliz Hotel Times Square,256,FALSE,4,310 West 40th Street,,
New York,,+1 212-601-1234,Andaz 5Th Avenue - A Concept By Hyatt,152,FALSE,4,485 5th Avenue,,
New York,,+1 212-806-7000,Arlo Nomad,96,FALSE,4,11 East 31st Street,,
New York,,+1 212-749-4000,Aloft Harlem,204,FALSE,3,2296 Frederick Douglass Boulevard,,
New York,,+1 718-433-9305,Aloft Long Island City-Manhattan View,333,FALSE,3,"27-45 Jackson Avenue, Long Island City",,
New York,,+1 212-513-0003,Aloft Manhattan Downtown - Financial District,168,FALSE,3,49-53 Ann Street,,
New York,,+1 718-256-3833,Aloft New York Brooklyn,279,FALSE,3,"216 Duffield Street, Brooklyn",,
New York,,+1 718-512-0248,Aloft New York Laguardia Airport,186,FALSE,3,"100-15 Ditmars Boulevard, East Elmhurst, NY 11369, USA",,
New York,,+1 855-767-5050,Ameritania At Times Square,288,FALSE,3,"5502, 230 West 54th Street",,
New York,,+1 855-781-0088,Amsterdam Court Hotel,78,TRUE,3,226 West 50th Street,,
New York,,+1 212-245-7000,Belvedere Hotel,150,FALSE,3,319 West 48th Street,,
Chicago,,+1 312-981-6600,Ac Hotel By Marriott Chicago Downtown,342,FALSE,3,630 North Rush Street,,
Chicago,,+1 312-764-1919,Ace Hotel Chicago,132,FALSE,4,311 North Morgan Street,,
Chicago,,+1 312-894-0800,Acme Hotel Company Chicago,222,TRUE,3,15 East Ohio Street,,
Chicago,,+1 312-661-1000,Aloft Chicago Downtown River North,225,FALSE,3,515 North Clark Street,,
Chicago,,+1 312-429-6600,Aloft Chicago Mag Mile,111,FALSE,3,243 East Ontario Street,,
Chicago,,+1 888-506-3471,Ambassador Chicago,144,FALSE,4,1301 North State Parkway,,
Chicago,,+1 312-922-2900,Best Western Grant Park Hotel,148,FALSE,2,1100 South Michigan Avenue,,
Chicago,,+1 773-244-3434,Best Western Plus Hawthorne Terrace Hotel,174,FALSE,2,3434 N Broadway Ave,,
Chicago,,+1 312-467-0800,Best Western River North Hotel,333,FALSE,3,125 West Ohio Street,,
Chicago,,+1 312-787-6000,Cambria Hotel Chicago Magnificent Mile,304,FALSE,4,166 East Superior Street,,
Chicago,,+1 312-940-3552,Chicago Athletic Association,444,TRUE,4,12 South Michigan Avenue,,
Chicago,,+1 312-836-0100,Chicago Marriott Downtown Magnificent Mile,216,FALSE,4,540 North Michigan Avenue,,
Chicago,,+1 312-829-5000,Crowne Plaza Chicago West Loop,104,FALSE,4,25 South Halsted Street,,
Chicago,,+1 773-686-8000,Hilton Chicago O'Hare Airport,216,FALSE,4,10000 West O'Hare Avenue,,
Chicago,,+1 312-664-1100,Hilton Chicago/Magnificent Mile Suites,184,FALSE,4,198 East Delaware Place,,
Chicago,,+1 312-915-0000,"Hotel Emc2, Autograph Collection",264,TRUE,4,228 East Ontario Street,,
Chicago,,+1 877-848-4040,Hotel Felix,280,FALSE,4,111 West Huron Street,,
New York,,+1 718-388-4433,Bklyn House Hotel,100,TRUE,2,"9 Beaver Street, Brooklyn",,
New York,,+1 718-381-1118,Bogart Hotel,76,TRUE,2,"19 Bogart Street, Brooklyn",,
New York,,+1 212-865-7711,Broadway Hotel & Hostel,62,FALSE,2,230 West 101st Street,,
New York,,+1 646-882-0428,Canal Loft Hotel,116,TRUE,2,94 Canal Street,,
New York,,+1 212-679-0680,Carlton Arms Hotel,46,TRUE,2,160 East 25th Street,,
New York,,+1 212-645-8989,Chelsea Inn Hotel,70,TRUE,2,"46 West 17th Street, Between 5th and 6th Avenue",,
New York,,+1 212-929-9353,Chelsea Savoy Hotel,174,FALSE,2,204 West 23rd Street,,
New York,,+1 917-261-6971,City Rooms Nyc Times Square,58,FALSE,2,765 8th Avenue,,
New York,,+1 520-505-2362,Comfort Inn Times Square West,124,FALSE,2,343 West 44th Street,,
New York,,+1 800-615-3107,Days Inn By Wyndham Hotel New York City-Broadway,40,TRUE,2,215 West 94th Street,,
Vancouver,,+1 604-678-8899,Auberge Vancouver Hotel,104,TRUE,4,837 West Hastings Street,,
Vancouver,,+1 604-697-0202,Coast Coal Harbour Vancouver Hotel By Apa,200,FALSE,4,1180 West Hastings Street,,
Vancouver,,+1 604-563-4693,Exchange Hotel Vancouver,132,TRUE,4,475 Howe Street,,
Philadelphia,,+1 215-521-6500,Hilton Philadelphia At Penn'S Landing,144,FALSE,4,201 South Christopher Columbus Boulevard,,
Philadelphia,,+1 855-295-2355,Kimpton Hotel Monaco Philadelphia,112,FALSE,4,433 Chestnut Street,,
Philadelphia,,+1 215-422-8200,Le MeRidien Philadelphia,80,FALSE,4,1421 Arch Street,,
Philadelphia,,+1 215-492-9000,Philadelphia Airport Marriott,288,FALSE,4,One Arrivals Road Terminal B,,
Philadelphia,,+1 800-468-3571,Renaissance Philadelphia Downtown Hotel,240,FALSE,4,401 Chestnut Street,,
Philadelphia,,+1 215-238-6000,Sheraton Philadelphia Society Hill Hotel,148,FALSE,4,One Dock Street,,
