average_rating,check_in_date,check_out_date,hotel_name,location,number_of_rooms,pets_welcome,phone_number,price,street_address
4.3,,,Best Western Plus Sutter House,Sacramento,,FALSE,+1 916-441-1314,1296,1100 H Street
4.3,,,Doubletree By Hilton Hotel Fresno Convention Center,Fresno,,FALSE,+1 559-268-1000,184,2233 Ventura Street
3.9,,,Best Western Of Long Beach,Long Beach,,FALSE,+1 562-599-5555,702,1725 Long Beach Boulevard
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,88,6399 Wilshire Boulevard
4.1,,,Anaheim Desert Inn And Suites,Anaheim,,FALSE,+1 714-772-5050,324,1600 South Harbor Boulevard
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,1560,6399 Wilshire Boulevard
4.3,,,Bahia Resort Hotel,San Diego,,TRUE,+1 858-539-8666,280,998 West Mission Bay Drive
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,840,6399 Wilshire Boulevard
4.3,,,Best Western Plus Sutter House,Sacramento,,FALSE,+1 916-441-1314,528,1100 H Street
2.6,,,Bei Hotel San Francisco,San Francisco,,TRUE,+1 415-626-6103,192,50 8th Street
4.3,,,Best Western Plus Sutter House,Sacramento,,FALSE,+1 916-441-1314,240,1100 H Street
3.9,,,Airtel Plaza Hotel,Los Angeles,,TRUE,+1 800-224-7835,312,"7277 Valjean Avenue, Van Nuys, California 91406, United States"
4,,,Anaheim Majestic Garden Hotel,Anaheim,,TRUE,+1 714-778-1700,1488,900 South Disneyland Drive
4.3,,,Best Western Plus Las Vegas West,Las Vegas,,TRUE,+1 702-256-3766,2736,8669 West Sahara Avenue
4.3,,,Doubletree By Hilton Hotel Fresno Convention Center,Fresno,,FALSE,+1 559-268-1000,696,2233 Ventura Street
3.7,,,La Quinta Inn By Wyndham Fresno Yosemite,Fresno,,TRUE,+1 559-442-1110,450,2926 Tulare Street
4.3,,,Bahia Resort Hotel,San Diego,,TRUE,+1 858-539-8666,1160,998 West Mission Bay Drive
3.9,,,Best Western Of Long Beach,Long Beach,,FALSE,+1 562-599-5555,864,1725 Long Beach Boulevard
4.3,,,Bahia Resort Hotel,San Diego,,TRUE,+1 858-539-8666,672,998 West Mission Bay Drive
4.1,,,Doubletree By Hilton Hotel Sacramento,Sacramento,,TRUE,+1 916-929-8855,828,2001 Point West Way
4.5,,,Kimpton Sawyer Hotel,Sacramento,,TRUE,+1 916-545-7100,2268,500 J Street
3.5,,,La Quinta Inn By Wyndham Sacramento Downtown,Sacramento,,TRUE,+1 916-448-8100,594,200 Jibboom Street
4.4,,,Residence Inn By Marriott Sacramento Downtown At Capitol Park,Sacramento,,TRUE,+1 916-443-0500,1920,1121 15th Street
4.3,,,Sheraton Grand Sacramento Hotel,Sacramento,,TRUE,+1 916-447-1700,276,"13th And, J Street"
4.5,,,The Westin Sacramento,Sacramento,,TRUE,+1 916-443-8400,1740,4800 Riverside Boulevard
3.8,,,Holiday Inn Express Sacramento Convention Center,Sacramento,,TRUE,+1 916-444-4436,651,728 16th Street
4.5,,,Hyatt Centric The Pike Long Beach,Long Beach,,FALSE,+1 562-432-1234,176,285 Bay Street
4.3,,,Long Beach Marriott,Long Beach,,FALSE,+1 800-228-9290,272,4700 Airport Plaza Drive
4.5,,,Kimpton Sawyer Hotel,Sacramento,,TRUE,+1 916-545-7100,336,500 J Street
3.5,,,La Quinta Inn By Wyndham Sacramento Downtown,Sacramento,,TRUE,+1 916-448-8100,696,200 Jibboom Street
4.1,,,Anaheim Desert Inn And Suites,Anaheim,,FALSE,+1 714-772-5050,116,1600 South Harbor Boulevard
4.1,,,Banana Bungalow - Hollywood Hostel,Los Angeles,,FALSE,+1 323-469-2500,1560,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA"
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,720,6399 Wilshire Boulevard
4.3,,,Bahia Resort Hotel,San Diego,,TRUE,+1 858-539-8666,576,998 West Mission Bay Drive
3.5,,,Amsterdam Hostel San Francisco,San Francisco,,FALSE,+1 415-673-3277,1260,749 Taylor Street
4.1,,,Best Western Plus Chateau Granville Hotel & Suites & Conference Ctr.,Vancouver,,TRUE,+1 604-669-7070,1680,1100 Granville Street
4.3,,,Bahia Resort Hotel,San Diego,,TRUE,+1 858-539-8666,2160,998 West Mission Bay Drive
4.3,,,Doubletree By Hilton Hotel Fresno Convention Center,Fresno,,FALSE,+1 559-268-1000,768,2233 Ventura Street
4.3,,,Best Western Plus Sutter House,Sacramento,,FALSE,+1 916-441-1314,672,1100 H Street
4.1,,,Courtyard By Marriott Sacramento Midtown,Sacramento,,FALSE,+1 916-455-6800,912,4422 Y Street
4.3,,,Aloft Portland Airport At Cascade Station,Portland,,TRUE,+1 503-200-5678,2376,9920 Northeast Cascades Parkway
4.7,,,Canopy By Hilton Portland Pearl District,Portland,,TRUE,+1 971-351-0230,444,425 Northwest 9th Avenue
4.3,,,Courtyard By Marriott Portland City Center,Portland,,TRUE,+1 503-505-5000,2088,550 Southwest Oak Street
4.4,,,Hyatt Place Portland Airport /Cascade Station,Portland,,TRUE,+1 503-288-2808,1500,9750 Northeast Cascades Parkway
4.6,,,Kimpton Hotel Monaco Portland,Portland,,TRUE,+1 503-222-0001,2304,506 Southwest Washington Street
4.5,,,Kimpton Riverplace Hotel,Portland,,TRUE,+1 888-869-3108,504,1510 Southwest Harbor Way
4.6,,,Aka University City,Philadelphia,,FALSE,+1 215-372-9000,208,"Cira Centre South, 2929 Walnut Street"
4.3,,,Bahia Resort Hotel,San Diego,,TRUE,+1 858-539-8666,160,998 West Mission Bay Drive
4.3,,,Doubletree By Hilton Hotel Fresno Convention Center,Fresno,,FALSE,+1 559-268-1000,416,2233 Ventura Street
4.5,,,Ace Hotel Seattle,Seattle,,TRUE,+1 206-448-4721,512,2423 1st Avenue
3.8,,,Best Western Mission Bay,San Diego,,TRUE,+1 619-275-5700,840,2575 Clairemont Drive
3.8,,,Best Western Mission Bay,San Diego,,TRUE,+1 619-275-5700,768,2575 Clairemont Drive
3.7,,,La Quinta Inn By Wyndham Fresno Yosemite,Fresno,,TRUE,+1 559-442-1110,468,2926 Tulare Street
4.3,,,Aloft Portland Airport At Cascade Station,Portland,,TRUE,+1 503-200-5678,480,9920 Northeast Cascades Parkway
4.1,,,Banana Bungalow - Hollywood Hostel,Los Angeles,,FALSE,+1 323-469-2500,1056,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA"
4.3,,,Best Western Plus Sutter House,Sacramento,,FALSE,+1 916-441-1314,264,1100 H Street
3.9,,,Piccadilly Inn Airport,Fresno,,FALSE,+1 559-375-7760,1395,5115 East McKinley Avenue
4.4,,,Aloft Philadelphia Downtown,Philadelphia,,TRUE,+1 215-607-2020,276,101 North Broad Street
4.3,,,Best Western Plus Sutter House,Sacramento,,FALSE,+1 916-441-1314,1960,1100 H Street
4.1,,,Banana Bungalow - Hollywood Hostel,Los Angeles,,FALSE,+1 323-469-2500,2688,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA"
4.3,,,Hyatt House Atlanta/Downtown,Atlanta,,TRUE,+1 404-332-5522,2184,431 Marietta Street NorthWest
4.4,,,Hotel Blu Vancouver,Vancouver,,TRUE,+1 604-620-6200,1232,177 Robson Street
3,,,Best Western Primrose Hotel Downtown-Toronto,Toronto,,TRUE,+1 800-780-7234,624,111 Carlton Street
4.5,,,Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza,Atlanta,,FALSE,+1 470-231-3030,576,3600 Wieuca Road Northeast
4.4,,,Beck'S Motor Lodge,San Francisco,,FALSE,+1 415-621-8212,1296,2222 Market Street
4.3,,,Best Western Plus Las Vegas West,Las Vegas,,TRUE,+1 702-256-3766,540,8669 West Sahara Avenue
4.4,,,Aloft Philadelphia Downtown,Philadelphia,,TRUE,+1 215-607-2020,3108,101 North Broad Street
4.3,,,11 Howard,New York,,FALSE,+1 212-235-1111,384,11 Howard Street
4.5,,,1 Hotel Central Park,New York,,TRUE,+1 212-703-2001,1824,1414 6th Avenue
3.8,,,Best Western Mission Bay,San Diego,,TRUE,+1 619-275-5700,408,2575 Clairemont Drive
3.9,,,Airtel Plaza Hotel,Los Angeles,,TRUE,+1 800-224-7835,630,"7277 Valjean Avenue, Van Nuys, California 91406, United States"
4.1,,,Auberge Vancouver Hotel,Vancouver,,FALSE,+1 604-678-8899,1400,837 West Hastings Street
4.5,,,Ace Hotel Seattle,Seattle,,TRUE,+1 206-448-4721,456,2423 1st Avenue
4,,,6 Columbus Hotel,New York,,TRUE,+1 212-204-3000,1380,308 West 58th Street
4.4,,,Beck'S Motor Lodge,San Francisco,,FALSE,+1 415-621-8212,1680,2222 Market Street
4,,,Aloft Philadelphia Airport,Philadelphia,,TRUE,+1 267-298-1700,420,4301 Island Avenue
4.6,,,Aka University City,Philadelphia,,FALSE,+1 215-372-9000,992,"Cira Centre South, 2929 Walnut Street"
4.5,,,1 Hotel Central Park,New York,,TRUE,+1 212-703-2001,1736,1414 6th Avenue
3.8,,,Comfort Suites Phoenix North,Phoenix,,TRUE,+1 602-861-3900,936,10210 North 26th Drive
4.2,,,Best Western Plus Pioneer Square Hotel Downtown,Seattle,,FALSE,+1 206-340-1234,1632,77 Yesler Way
3.8,,,Arc The.Hotel,Washington D.C.,,TRUE,+1 202-337-6620,756,"824 New Hampshire Avenue Northwest, Washington, District of Columbia 20037, United States"
3.7,,,Atrium Inn Vancouver,Vancouver,,TRUE,+1 604-254-1000,540,2889 East Hastings Street
4.1,,,Best Western Plus Chateau Granville Hotel & Suites & Conference Ctr.,Vancouver,,TRUE,+1 604-669-7070,1332,1100 Granville Street
4.2,,,"Cambria Hotel Washington, D.C. Convention Center",Washington D.C.,,FALSE,+1 202-299-1188,1392,"899 O Street Northwest, Washington, District of Columbia 20001, United States"
4,,,6 Columbus Hotel,New York,,TRUE,+1 212-204-3000,2592,308 West 58th Street
4.4,,,Best Western Plus Portland Airport Hotel & Suites,Portland,,FALSE,+1 503-251-9991,208,11938 Northeast Airport Way
4.3,,,Ac Hotel By Marriott Atlanta Downtown,Atlanta,,FALSE,+1 404-524-5555,1368,101 Andrew Young International Boulevard Northwest
4.2,,,Best Western Plus Pioneer Square Hotel Downtown,Seattle,,FALSE,+1 206-340-1234,768,77 Yesler Way
3.8,,,Arc The.Hotel,Washington D.C.,,TRUE,+1 202-337-6620,2205,"824 New Hampshire Avenue Northwest, Washington, District of Columbia 20037, United States"
4.2,,,Haveli Dharampura,Delhi,,FALSE,+91 11 2326 1000,1500,"Haveli Dharampura, 2293, Gali Gulian, Chandni Chowk, New Delhi"
3.7,,,Citadines Didot Montparnasse Paris (Apart Hotel Paris),Paris,,TRUE,+33 1 41 05 79 05,276,"94 Rue Didot, 75014"
4.4,,,Best Western Plus Portland Airport Hotel & Suites,Portland,,FALSE,+1 503-251-9991,2448,11938 Northeast Airport Way
4,,,Comfort Inn & Suites Portland Airport,Portland,,FALSE,+1 503-252-6397,2220,5019 Northeast 102nd Avenue
4.1,,,"Country Inn & Suites By Radisson, Portland International Airport, Or",Portland,,FALSE,+1 503-255-2700,1440,7025 Northeast Alderwood Road
4.3,,,Residence Inn By Marriott Long Beach,Long Beach,,TRUE,+1 562-595-0909,624,4111 East Willow Street
4.3,,,The Westin Long Beach,Long Beach,,TRUE,+1 562-436-3000,280,333 East Ocean Boulevard
4,,,Delta Hotels By Marriott Toronto East,Toronto,,TRUE,+1 416-299-1500,448,"2035 Kennedy Road, Scarborough, Ontario M1T 3G2, Canada"
4.2,,,Doubletree By Hilton Toronto Airport,Toronto,,TRUE,+1 416-674-2222,432,"925 Dixon Road, Etobicoke, Ontario M9W 1J8, Canada"
4.4,,,Embassy Suites By Hilton Toronto Airport,Toronto,,TRUE,+1 416-674-8442,320,262 Carlingview Drive
4.6,,,Chicago Athletic Association,Chicago,,TRUE,+1 312-940-3552,1296,12 South Michigan Avenue
3.7,,,Chicago Lake Shore Hotel,Chicago,,TRUE,+1 773-288-5800,675,"3250, 4900B South Lake Shore Drive"
4.2,,,Comfort Suites Michigan Avenue - Loop,Chicago,,TRUE,+1 623-432-0770,384,320 North Michigan Avenue
3.8,,,Arc The.Hotel,Washington D.C.,,TRUE,+1 202-337-6620,207,"824 New Hampshire Avenue Northwest, Washington, District of Columbia 20037, United States"
3.9,,,Best Western Plus Toronto North York Hotel & Suites,Toronto,,FALSE,+1 416-663-9500,288,50 Norfinch Drive
4.4,,,Aloft Philadelphia Downtown,Philadelphia,,TRUE,+1 215-607-2020,1656,101 North Broad Street
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,512,6399 Wilshire Boulevard
4.1,,,Anaheim Desert Inn And Suites,Anaheim,,FALSE,+1 714-772-5050,1920,1600 South Harbor Boulevard
4.5,,,1 Hotel Central Park,New York,,TRUE,+1 212-703-2001,384,1414 6th Avenue
4.7,,,45 Park Lane,London,,TRUE,+44 20 7493 4545,420,45 Park Lane
4,,,Aloft Philadelphia Airport,Philadelphia,,TRUE,+1 267-298-1700,728,4301 Island Avenue
3.8,,,Best Western Mission Bay,San Diego,,TRUE,+1 619-275-5700,1674,2575 Clairemont Drive
4.1,,,Crowne Plaza Phoenix Airport,Phoenix,,TRUE,+1 602-273-7778,1872,4300 East Washington Street
4.5,,,Aloft Chicago Downtown River North,Chicago,,TRUE,+1 312-661-1000,1764,515 North Clark Street
3.5,,,Amsterdam Hostel San Francisco,San Francisco,,FALSE,+1 415-673-3277,432,749 Taylor Street
3.8,,,Arc The.Hotel,Washington D.C.,,TRUE,+1 202-337-6620,1998,"824 New Hampshire Avenue Northwest, Washington, District of Columbia 20037, United States"
4.1,,,Best Western Plus Chateau Granville Hotel & Suites & Conference Ctr.,Vancouver,,TRUE,+1 604-669-7070,2100,1100 Granville Street
4.2,,,Belltown Inn,Seattle,,TRUE,+1 866-525-4704,960,2301 3rd Avenue
4.3,,,Best Western Plus Bayside Inn,San Diego,,FALSE,+1 619-233-7500,1056,555 West Ash Street
4.6,,,Aka University City,Philadelphia,,FALSE,+1 215-372-9000,960,"Cira Centre South, 2929 Walnut Street"
4.4,,,Argonaut Hotel,San Francisco,,TRUE,+1 415-563-0800,184,495 Jefferson Street
4.3,,,Aloft Portland Airport At Cascade Station,Portland,,TRUE,+1 503-200-5678,168,9920 Northeast Cascades Parkway
4.6,,,Hyatt House Portland/Downtown,Portland,,TRUE,+1 503-241-2775,384,2080 Southwest River Drive
4.3,,,Courtyard By Marriott Portland City Center,Portland,,TRUE,+1 503-505-5000,756,550 Southwest Oak Street
4.4,,,Cambria Hotel North Scottsdale Desert Ridge,Phoenix,,FALSE,+1 480-585-6644,320,4425 E Irma Ln&nbsp
4.1,,,Anaheim Desert Inn And Suites,Anaheim,,FALSE,+1 714-772-5050,1056,1600 South Harbor Boulevard
3.5,,,Abercorn House,London,,FALSE,+44 20 8563 8692,1218,28-30 Bute Gardens
4.2,,,Hampton Inn Chicago Downtown/Magnificent Mile,Chicago,,TRUE,+1 312-706-0888,1872,160 East Huron Street
4.3,,,Ac Hotel By Marriott Chicago Downtown,Chicago,,TRUE,+1 312-981-6600,1008,630 North Rush Street
4.3,,,11 Howard,New York,,FALSE,+1 212-235-1111,312,11 Howard Street
4.2,,,Aloft Phoenix-Airport,Phoenix,,TRUE,+1 602-275-6300,864,4450 East Washington Street
3.3,,,"Country Inn & Suites By Radisson, Atlanta Downtown South At Turner Field, Ga",Atlanta,,TRUE,+1 404-658-1961,1116,759 Pollard Boulevard Southwest
