city,cuisine,has_live_music,phone_number,price_range,restaurant_name,serves_alcohol,street_address,date,party_size,time
San Ramon,Barbecue,FALSE,925-831-2175,moderate,Worth Ranch,FALSE,2410 San Ramon Valley Boulevard,,,
Santa Clara,Mediterranean,FALSE,408-567-9144,moderate,Athena Grill & Catering,FALSE,1505 Space Park Drive,,,
Santa Clara,Mediterranean,FALSE,408-241-1200,moderate,Chatanoga Restaurant,FALSE,2725 El Camino Real,,,
Danville,Sandwich,TRUE,925-736-8940,inexpensive,Mcdonald's,FALSE,10000 Crow Canyon Road,,,
San Francisco,Coffeehouse,FALSE,415-391-7195,moderate,Restaurant Ducroix,TRUE,690 Sacramento Street,,,
San Francisco,Coffeehouse,FALSE,415-775-2200,moderate,Rose's Cafe,TRUE,2298 Union Street,,,
San Francisco,Coffeehouse,FALSE,415-227-9400,moderate,"Samovar Tea Lounge, Yerba Buena Gardens",TRUE,730 Howard Street,,,
San Francisco,Coffeehouse,FALSE,415-621-2232,moderate,Soluna,TRUE,272 McAllister Street,,,
San Francisco,Coffeehouse,FALSE,415-249-2720,moderate,The Rotunda,TRUE,150 Stockton St,,,
Tiburon,Chinese,FALSE,415-789-5667,moderate,Lily Kai,TRUE,1881 Tiburon Boulevard,,,
Palo Alto,Japanese,FALSE,650-666-3322,very expensive,Nobu Palo Alto,FALSE,180 Hamilton Avenue,,,
Palo Alto,Japanese,FALSE,650-494-9383,expensive,Fuki Sushi,FALSE,4119 El Camino Real,,,
Palo Alto,Japanese,FALSE,650-321-3454,expensive,Jin Sho,FALSE,454 California Avenue,,,
Milpitas,Seafood,FALSE,408-262-9288,moderate,Fortunes Restaurant Milpitas,FALSE,1235 East Calaveras Boulevard,,,
Milpitas,Seafood,FALSE,408-263-3888,moderate,Golden Sun Palace,TRUE,1678 North Milpitas Boulevard,,,
Milpitas,Seafood,FALSE,408-935-6999,moderate,Mayflower Restaurant,TRUE,222 Great Mall Drive,,,
Milpitas,Seafood,FALSE,408-955-9666,moderate,Won Kee Bbq Restaurant,FALSE,206 Barber Court,,,
San Ramon,Asian,FALSE,925-355-9888,moderate,Pearl Garden Restaurant,TRUE,2101 Camino Ramon #100,,,
San Leandro,Korean,FALSE,510-568-4795,moderate,Han Dae Gam Korean Bbq,FALSE,1292 Davis Street,,,
Livermore,California,TRUE,925-456-2450,expensive,The Restaurant | Wente Vineyards,TRUE,5050 Arroyo Road,,,
Vacaville,Filipino,FALSE,707-455-7003,inexpensive,Roline's,TRUE,2048 Nut Tree Road,,,
Larkspur,Italian,FALSE,415-924-3332,moderate,Amalfi,FALSE,455 Magnolia Avenue,,,
San Francisco,Basque,FALSE,415-282-8867,moderate,Esperpento Restaurant,FALSE,3295 22nd Street,,,
San Francisco,Basque,FALSE,415-587-1611,moderate,Patio Espanol,FALSE,2850 Alemany Boulevard,,,
San Bruno,Korean,FALSE,650-588-5559,moderate,Hiro,TRUE,449 San Mateo Avenue,,,
Campbell,Chinese,FALSE,408-377-7666,moderate,Best Taste Sushi & Chinese Restaurant,TRUE,2360 South Bascom Avenue,,,
Campbell,Chinese,FALSE,408-378-0323,moderate,Blue Sky,FALSE,2028 Winchester Boulevard,,,
Campbell,Chinese,FALSE,408-379-5169,moderate,Tsing Tao,FALSE,104 San Tomas Aquino Road,,,
Larkspur,Chinese,FALSE,415-924-0717,inexpensive,Dj's Chinese Cuisine,FALSE,435 Magnolia Avenue,,,
Santa Clara,Thai,FALSE,408-246-3984,moderate,Jasmine,FALSE,1211 Franklin Mall,,,
Santa Clara,Thai,FALSE,408-615-9199,moderate,Thai Chili Cuisine,TRUE,1550 Halford Avenue,,,
Santa Clara,Thai,FALSE,408-248-8868,moderate,Thaibodia,FALSE,2155 El Camino Real,,,
Berkeley,California,FALSE,510-984-0218,moderate,Longbranch Saloon,FALSE,2512 San Pablo Avenue,,,
Concord,Korean,FALSE,925-825-1318,moderate,Imperial Seafood Restaurant,FALSE,1680 Willow Pass Road,,,
Concord,Korean,FALSE,925-798-9292,moderate,Ohgane Korean Bbq & Cuisine,FALSE,1671 Willow Pass Road,,,
Livermore,Italian,FALSE,925-371-1000,moderate,Patxi's Pizza Livermore,FALSE,2470 First Street,,,
Newark,Chinese,FALSE,510-818-1329,inexpensive,Happy Kitchen,FALSE,39055 Cedar Boulevard,,,
Newark,Chinese,FALSE,510-793-1388,moderate,Saigon Seafood Harbor Restaurant,FALSE,35219-A Newark Boulevard,,,
Emeryville,Thai,FALSE,510-658-3234,moderate,Summer Summer Thai Eatery,TRUE,5885 Hollis Street #50,,,
Albany,Chinese,FALSE,510-525-2285,moderate,China Village Restaurant,FALSE,1335 Solano Avenue,,,
Albany,Chinese,FALSE,510-525-2330,moderate,Renee's Place,FALSE,1477 Solano Avenue,,,
San Francisco,Nepalese,FALSE,415-647-2222,moderate,Cuisine Of Nepal Restaurant,FALSE,3486 Mission Street,,,
San Francisco,Nepalese,FALSE,510-942-5771,moderate,Dancing Yak,FALSE,280 Valencia Street,,,
San Francisco,Nepalese,FALSE,415-677-9743,moderate,Urban Curry,FALSE,523 Broadway,,,
Union City,Italian,FALSE,510-431-5132,moderate,Tomatina,TRUE,32155 Union Landing Boulevard,,,
Pleasanton,Asian,FALSE,925-846-4677,moderate,Gold Chopsticks,FALSE,Suite A-11,,,
Pleasanton,Asian,FALSE,925-484-4827,moderate,Kaki Sushi Restaurant,FALSE,3120 Santa Rita Road g,,,
Pleasanton,Asian,FALSE,925-734-0996,moderate,Ume Sushi Japanese Restaurant,FALSE,4855 Hopyard Road # 6,,,
Walnut Creek,Italian,FALSE,510-943-1094,moderate,Caffe Delle Stelle Restaurant,TRUE,1532 North Main Street,,,
Walnut Creek,Italian,FALSE,925-932-1474,expensive,Massimo Ristorante,TRUE,1604 Locust Street,,,
Walnut Creek,Italian,FALSE,925-943-6608,moderate,Montecatini Ristorante,TRUE,1528 Civic Drive,,,
Walnut Creek,Italian,FALSE,925-935-7780,expensive,Prima Restaurant,TRUE,1522 North Main Street,,,
Walnut Creek,Italian,FALSE,925-930-9999,moderate,Tomatina,TRUE,1325 North Main Street,,,
Castro Valley,Thai,FALSE,510-538-4400,moderate,Top Thai Cuisine,FALSE,3837 Castro Valley Boulevard,,,
San Jose,Thai,FALSE,408-268-3235,moderate,Erawan Thai Cuisine,TRUE,5945 Almaden Expressway #150,,,
San Jose,Thai,FALSE,408-260-8224,moderate,Krungthai,FALSE,642 South Winchester Boulevard,,,
San Jose,Thai,FALSE,408-626-7718,moderate,Lanna Thai Restaurant,FALSE,2043 Camden Avenue,,,
San Jose,Thai,FALSE,408-248-3435,moderate,New Krungthai,FALSE,580 North Winchester Boulevard,,,
San Jose,Thai,FALSE,408-809-7878,moderate,Oros Thai Restaurant,TRUE,6177 Santa Teresa Boulevard,,,
San Jose,Thai,FALSE,408-366-1080,moderate,Siam Thai Cuisine,FALSE,1080 South De Anza Boulevard A,,,
San Jose,Thai,FALSE,408-947-7927,moderate,Tee Nee Thai Cuisine,FALSE,1423 The Alameda,,,
San Jose,Thai,FALSE,408-224-8600,moderate,Thai Grata Restaurant,FALSE,846 Blossom Hill Road,,,
San Jose,Thai,FALSE,408-452-1326,moderate,Thai Recipe Cuisine,FALSE,1715 Lundy Avenue #180,,,
San Jose,Thai,FALSE,408-277-7500,moderate,Thai Spice,FALSE,1102 Bird Avenue #10,,,
South San Francisco,Italian,FALSE,650-588-1625,moderate,Bertolucci's,TRUE,421 Cypress Avenue,,,
South San Francisco,Italian,FALSE,650-742-9777,moderate,Ristorante Buon Gusto,FALSE,224 Grand Avenue,,,
Milpitas,Mediterranean,FALSE,408-262-6949,moderate,Dishdash Grill,FALSE,181 Ranch Drive,,,
Belmont,Gastropub,FALSE,650-622-4642,moderate,Waterdog Tavern,TRUE,1015 Alameda de las Pulgas,,,
San Francisco,Coffeehouse,FALSE,415-824-4224,moderate,Piccino,FALSE,1001 Minnesota Street,,,
Benicia,Japanese,FALSE,707-747-1084,moderate,Kaigan Sushi,FALSE,560 1st Street A103,,,
Benicia,Japanese,FALSE,707-747-1585,moderate,Matsuri Sushi,FALSE,920 1st Street #102,,,
Fremont,Steakhouse,FALSE,510-445-1850,moderate,Claim Jumper Restaurants,TRUE,43330 Pacific Commons Boulevard,,,
Fremont,Steakhouse,FALSE,510-656-9141,moderate,Spin A Yarn,FALSE,45915 Warm Springs Boulevard,,,
Los Gatos,Italian,FALSE,408-374-1808,moderate,Aldo's Ristorante & Bar,FALSE,14109 South Winchester Boulevard,,,
Los Gatos,Italian,FALSE,408-395-7650,moderate,Campo Di Bocce Of Los Gatos,FALSE,565 University Avenue,,,
Los Gatos,Italian,FALSE,408-384-4007,moderate,Centonove,FALSE,109 West Main Street,,,
Los Gatos,Italian,FALSE,408-358-3661,moderate,Gallo's,TRUE,14180 Blossom Hill Road,,,
Los Gatos,Italian,FALSE,408-354-8788,moderate,Gardino's Ristorante Italiano,FALSE,51 North Santa Cruz Avenue,,,
Los Gatos,Italian,FALSE,408-399-5180,moderate,I Gatti Restaurant,FALSE,25 East Main Street,,,
Los Gatos,Italian,FALSE,408-399-3477,moderate,The Pastaria & Market,TRUE,49 East Main Street,,,
Los Gatos,Italian,FALSE,408-399-1914,moderate,Wine Cellar Restaurant,FALSE,50 University Avenue,,,
Livermore,Afghan,FALSE,925-447-0576,moderate,Roya Afghan Cuisine,FALSE,2020 First Street,,,
San Francisco,Brunch,TRUE,415-928-3728,moderate,Scopo Divino,TRUE,2800 California Street #101,,,
San Francisco,Brunch,FALSE,415-622-6137,moderate,Sparrow Bar And Kitchen,TRUE,1640 Haight Street,,,
San Francisco,Brunch,FALSE,415-814-2276,moderate,The Tradesman,TRUE,753 Alabama Street,,,
San Francisco,Brunch,FALSE,415-703-0557,moderate,Triptych,TRUE,1155 Folsom Street,,,
San Carlos,Sushi,FALSE,650-593-2275,moderate,Shiki Bistro,FALSE,825 Laurel Street,,,
Santa Clara,Tapas,FALSE,408-249-9999,moderate,Dae Bak,FALSE,3284 El Camino Real,,,
Santa Clara,Tapas,FALSE,408-216-9805,moderate,Tapas Tokki,FALSE,1998 Homestead Road #113,,,
San Jose,Salvadoran,FALSE,408-292-3838,moderate,Pupuseria Y Restaurant El Aguila,FALSE,1536 West San Carlos Street,,,
San Jose,Salvadoran,TRUE,408-684-4416,moderate,Tanchito's Restaurant,FALSE,2148 Story Road #3,,,
Corte Madera,Chinese,TRUE,415-413-9890,moderate,P.f. Chang's,TRUE,301 Corte Madera Town Center Spc A,,,
Lafayette,Bistro,FALSE,925-962-0882,expensive,Artisan Bistro,TRUE,1005 Brown Avenue,,,
Walnut Creek,Italian,FALSE,925-939-9060,moderate,Il Pavone,FALSE,2291 Olympic Boulevard,,,
Walnut Creek,Italian,FALSE,925-930-7774,moderate,Pasta Primavera,FALSE,2997 North Main Street,,,
San Jose,Vietnamese,FALSE,408-246-5251,moderate,Bowl & Plate At White Shallot,TRUE,3143 Stevens Creek Boulevard,,,
San Jose,Vietnamese,FALSE,408-899-6921,moderate,Elevenfifty,FALSE,1150 Murphy Avenue d,,,
San Jose,Vietnamese,FALSE,408-270-8350,moderate,Golden Bamboo Vegetarian House,FALSE,3245 South White Road,,,
San Jose,Vietnamese,FALSE,408-288-9055,moderate,Vung Tau,FALSE,535 East Santa Clara Street,,,
Belmont,Take-out,FALSE,650-486-1897,moderate,Ryoshin Sushi,FALSE,1602 El Camino Real suite c,,,
Orinda,Sushi,FALSE,925-253-8399,moderate,Sushi Island,TRUE,19 Moraga Way,,,
Martinez,Asian,FALSE,925-313-9185,moderate,Royal Thai Restaurant,FALSE,414 Ferry Street,,,
Martinez,Asian,FALSE,925-372-0842,moderate,Sunflower Garden,FALSE,436 Ferry Street,,,
Martinez,Asian,FALSE,925-229-0455,inexpensive,Little Hunan,FALSE,Martinez,,,
Palo Alto,Georgian,FALSE,650-384-6500,moderate,Bevri,TRUE,530 Bryant Street,,,
Santa Clara,Korean,FALSE,408-899-2956,moderate,Chimek,TRUE,3597 Homestead Road,,,
Santa Clara,Korean,FALSE,408-246-8773,moderate,Gaboja,FALSE,2333 El Camino Real,,,
Santa Clara,Korean,FALSE,408-615-9292,moderate,Gooyi Gooyi,FALSE,2331 El Camino Real,,,
Santa Clara,Korean,FALSE,408-296-6030,moderate,Jang Mo Jip,FALSE,3148 El Camino Real,,,
Santa Clara,Korean,FALSE,408-246-1484,moderate,Moo Bong Ri Korean Restaurant,FALSE,1484 Halford Avenue,,,
Santa Clara,Korean,FALSE,408-247-0507,moderate,Musa,FALSE,3216 El Camino Real,,,
Santa Clara,Korean,FALSE,408-557-0650,moderate,Obok Restaurant,FALSE,3072 El Camino Real,,,
Santa Clara,Korean,FALSE,408-243-8282,moderate,Omee J Fusion Sushi Bar & Grill,FALSE,4477 Stevens Creek Boulevard,,,
Santa Clara,Korean,FALSE,408-615-0370,moderate,Seoul Gom Tang,FALSE,3028 El Camino Real,,,
Sonoma,Steakhouse,FALSE,707-933-3191,expensive,Saddles Steakhouse,TRUE,29 East Macarthur Street,,,
Palo Alto,Coffeehouse,FALSE,650-324-1355,moderate,Pastis,FALSE,447 California Avenue,,,
Palo Alto,Coffeehouse,FALSE,650-262-1830,expensive,Terrain Cafe,TRUE,Stanford Shopping Center,,,
Pleasant Hill,Seafood,FALSE,925-671-6888,moderate,Three Brothers From China,FALSE,2001 Contra Costa Boulevard #50,,,
Corte Madera,Seafood,FALSE,415-927-3474,moderate,Pacific Catch,TRUE,133 Corte Madera Town Center,,,
Cupertino,Japanese,FALSE,408-996-8815,moderate,Amami Shima Sushi,FALSE,19068 Stevens Creek Boulevard,,,
Cupertino,Japanese,FALSE,408-257-4057,moderate,Azuma Japanese Cuisine,FALSE,Portal Plaza,,,
Cupertino,Japanese,FALSE,408-320-0836,moderate,Pokeworks,FALSE,10815 North Wolfe Road #104,,,
Cupertino,Japanese,FALSE,408-564-8852,moderate,Yayoi Cupertino,TRUE,20682 Homestead Road,,,
Fremont,Thai,FALSE,510-739-1698,moderate,Banh Thai Restaurant,FALSE,39060 Fremont Boulevard,,,
Fremont,Thai,FALSE,510-792-0770,moderate,Sala Thai Restaurant,FALSE,3241 Walnut Avenue,,,
Mill Valley,Seafood,FALSE,415-289-5777,moderate,Frantoio Ristorante,TRUE,152 Shoreline Highway,,,
San Carlos,Asian,FALSE,650-453-3055,moderate,Red Hot Chilli Pepper,FALSE,1125 San Carlos Avenue,,,
Burlingame,Italian,FALSE,650-347-7672,moderate,Cafe La Scala Italian Rest.,TRUE,1219 Burlingame Avenue,,,
Burlingame,Italian,FALSE,650-342-4922,moderate,Fattoria E Mare,FALSE,1095 Rollins Road,,,
Burlingame,Italian,FALSE,650-288-1041,moderate,Pizzeria Delfina,TRUE,1444 Burlingame Avenue,,,
Burlingame,Italian,FALSE,650-235-9715,moderate,Rise Pizzeria,TRUE,1451 Burlingame Avenue,,,
Burlingame,Italian,FALSE,650-348-3277,moderate,Sapore Italiano Ristorante,FALSE,1447 Burlingame Avenue,,,
Sebastopol,Nepalese,FALSE,707-824-1800,moderate,Himalayan Tandoori And Curry House,FALSE,969 Gravenstein Highway South,,,
Fremont,Halal,FALSE,510-320-5099,moderate,Li Zhou Chinese Restaurant,FALSE,36456 Fremont Boulevard,,,
Fremont,Halal,FALSE,510-795-9009,moderate,Salang Pass Restaurant,FALSE,37462 Fremont Boulevard,,,
Menlo Park,Italian,FALSE,650-323-3665,moderate,Angelo Mio,FALSE,820 Santa Cruz Avenue,,,
Menlo Park,Italian,FALSE,650-326-1314,moderate,Piccolo Ristorante Italiano,FALSE,651 Oak Grove Avenue Suite H,,,
Menlo Park,Italian,FALSE,650-322-1211,moderate,Ristorante Carpaccio,TRUE,1120 Crane Street,,,
Menlo Park,Italian,FALSE,650-325-7900,moderate,Ristorante Mataro,TRUE,827 Santa Cruz Avenue,,,
Menlo Park,Italian,FALSE,650-326-9028,moderate,Trellis Restaurant,TRUE,1077 El Camino Real,,,
Menlo Park,Greek,FALSE,650-322-4343,moderate,Sultana Mediterranean,TRUE,1149 El Camino Real,,,
Pleasanton,Mexican,FALSE,925-462-2316,moderate,Alberto's Cantina,TRUE,435 Main Street,,,
Mountain View,Italian,FALSE,650-961-9749,moderate,Don Giovanni,TRUE,235 Castro Street,,,
Mountain View,Italian,FALSE,650-967-5384,moderate,"Frankie, Johnnie & Luigi Too!",TRUE,939 West El Camino Real,,,
Mountain View,Italian,FALSE,650-940-1717,moderate,Vaso Azzurro,TRUE,108 Castro Street,,,
San Jose,Sandwich,TRUE,408-436-0760,inexpensive,Mcdonald's,FALSE,2040 North 1st Street,,,
San Jose,Sandwich,TRUE,408-264-3223,inexpensive,Mcdonald's,FALSE,1365 Blossom Hill Road,,,
Palo Alto,Japanese,FALSE,650-494-4437,moderate,Yayoi Palo Alto,TRUE,403 University Avenue,,,
Vacaville,Steakhouse,FALSE,707-452-1167,moderate,Applebee's Grill + Bar,TRUE,160 Nut Tree Parkway,,,
Milpitas,Chinese,FALSE,408-432-8833,moderate,Koi Palace - Milpitas,TRUE,768 Barber Lane,,,
Milpitas,Chinese,FALSE,408-946-8020,moderate,Koong's,FALSE,103 North Milpitas Boulevard,,,
Milpitas,Chinese,FALSE,408-262-9439,moderate,Taste Good Beijing Cuisine,FALSE,76 South Abel Street,,,
Burlingame,Chinese,FALSE,650-348-8848,moderate,Yangon,FALSE,1136 Broadway,,,
San Francisco,Brunch,FALSE,415-923-8498,moderate,Me & Tasty,FALSE,3970 17th Street,,,
San Francisco,Brunch,FALSE,415-742-5505,moderate,Padrecito,FALSE,901 Cole Street,,,
Los Gatos,Barbecue,TRUE,408-354-4020,moderate,The Cats,FALSE,17533 Santa Cruz Highway,,,
Corte Madera,Italian,FALSE,415-927-2316,moderate,Benissimo Restaurant & Bar,FALSE,18 Tamalpais Drive,,,
Corte Madera,Italian,FALSE,415-924-2081,moderate,Marin Joe's,FALSE,1585 Casa Buena Drive,,,
Burlingame,Korean,FALSE,650-347-3717,moderate,Sesame,FALSE,1355 Broadway,,,
San Leandro,Mexican,FALSE,510-317-0323,moderate,Chili's Grill & Bar,TRUE,15555 East 14th Street suite 366,,,
San Leandro,Mexican,FALSE,510-351-8825,moderate,El Torito,TRUE,5 Monarch Bay Drive,,,
San Leandro,Mexican,FALSE,510-352-9095,inexpensive,La Salsa Fresh Mexican Grill,FALSE,Marina Square Shopping Center,,,
San Leandro,Mexican,TRUE,510-856-0301,inexpensive,Taco Bell,TRUE,15099-A Hesperian Boulevard,,,
San Leandro,Mexican,FALSE,510-895-5351,moderate,Tequila Grill,FALSE,1350 East 14th Street,,,
San Leandro,Mexican,FALSE,510-276-1793,moderate,Tito's,FALSE,15508 East 14th Street,,,
San Leandro,Mexican,FALSE,510-352-7340,moderate,Vallarta,FALSE,14366 East 14th Street,,,
Palo Alto,Brunch,FALSE,650-493-2844,moderate,Dinah's Poolside Restaurant,FALSE,4261 El Camino Real,,,
San Francisco,Chinese,FALSE,415-788-8788,very expensive,Eight Tables By George Chen,TRUE,8 Kenneth Rexroth Place,,,
San Francisco,Chinese,FALSE,415-829-8148,expensive,Hakkasan,TRUE,1 Kearny Street,,,
San Francisco,Chinese,FALSE,415-986-8832,moderate,Little Szechuan,TRUE,501 Broadway,,,
San Francisco,Chinese,FALSE,415-753-2900,inexpensive,Nan King Road Bistro,TRUE,1360 9th Avenue,,,
San Leandro,Take-out,FALSE,510-562-3246,moderate,Imperial Garden Restaurant,FALSE,310 MacArthur Boulevard,,,
Pinole,American,FALSE,510-964-7546,moderate,Tina's Place,FALSE,2300 San Pablo Avenue,,,
Concord,European,FALSE,925-825-3277,moderate,D J's Bistro,FALSE,1825 Sutter Street #C,,,
Sunnyvale,Indian,FALSE,408-736-2837,inexpensive,Amaravathi Vegetarian Restaurant,FALSE,673 Grape Avenue,,,
Sunnyvale,Indian,FALSE,408-774-1540,moderate,Arka Indian Restaurant,TRUE,725 South Fair Oaks Avenue,,,
Sunnyvale,Indian,FALSE,408-735-7448,moderate,Madhuban Indian Cuisine,FALSE,544 Lawrence Expressway,,,
Sunnyvale,Indian,FALSE,408-481-0700,inexpensive,Marigold Indian Cuisine & Banquets,FALSE,1214 Apollo Way Suite 404 B,,,
Sunnyvale,Indian,FALSE,408-310-3111,moderate,Ulavacharu,FALSE,685 East El Camino Real,,,
Berkeley,Korean,FALSE,510-900-5858,moderate,Berkeley Social Club,FALSE,2050 University Avenue,,,
Pinole,Japanese,FALSE,510-758-8881,moderate,Happy Sashimi,FALSE,2714 Pinole Valley Road,,,
Pinole,Japanese,FALSE,510-964-0478,moderate,Tachikawa,FALSE,632 San Pablo Avenue,,,
Daly City,Breakfast,TRUE,415-349-8370,inexpensive,Nick's Kitchen,TRUE,2449 Geneva Avenue,,,
Daly City,Steakhouse,FALSE,650-755-3448,moderate,Val's,FALSE,2468 Junipero Serra Boulevard,,,
Palo Alto,Salad,FALSE,650-494-0645,moderate,Green Elephant Gourmet,FALSE,3950 Middlefield Road,,,
Lafayette,American,FALSE,925-385-0352,moderate,American Kitchen,FALSE,71 Lafayette Circle,,,
Lafayette,American,FALSE,925-284-1621,expensive,Duck Club Restaurant,TRUE,3287 Mount Diablo Boulevard,,,
Lafayette,American,FALSE,925-284-4422,moderate,Metro Lafayette,TRUE,3524 Mount Diablo Boulevard,,,
Lafayette,American,FALSE,925-298-5915,moderate,The Cooperage American Grille,FALSE,32 Lafayette Circle,,,
Lafayette,American,FALSE,925-900-8861,moderate,The Hideout Kitchen & Cafe,FALSE,3406 Mount Diablo Boulevard,,,
Pinole,Barbecue,FALSE,510-223-7427,moderate,Dickey's Barbecue Pit,FALSE,1473 Fitzgerald Drive,,,
Cupertino,Seafood,FALSE,408-517-1440,moderate,Curry House Japanese Curry & Spaghetti,FALSE,10350 South De Anza Boulevard,,,
Cupertino,Seafood,FALSE,408-973-9985,moderate,Harumi Sushi,FALSE,19754 Stevens Creek Boulevard,,,
Cupertino,Seafood,FALSE,408-725-1749,moderate,Kikusushi Japanese Restaurant,TRUE,1655 South De Anza Boulevard,,,
Cupertino,Seafood,FALSE,408-252-1797,moderate,Yoshida,TRUE,10700 South De Anza Boulevard,,,
Berkeley,French,FALSE,510-549-8585,expensive,Antoinette Restaurant,TRUE,41 Tunnel Road,,,
Berkeley,French,FALSE,510-549-8585,moderate,Paragon,TRUE,41 Tunnel Road,,,
San Jose,Mediterranean,FALSE,408-684-4002,moderate,Faz Restaurants & Catering - San Jose,FALSE,181 East Tasman Drive,,,
San Jose,Mediterranean,FALSE,408-260-1444,moderate,Thea Mediterranean,TRUE,3090 Olsen Drive,,,
Mill Valley,American,TRUE,415-381-4400,moderate,Lighthouse Bar & Grill,TRUE,475 East Strawberry Drive,,,
Oakland,American,TRUE,510-482-2500,moderate,Monaghan's Oakland,FALSE,2820 Mountain Boulevard,,,
Redwood City,Italian,FALSE,650-321-4080,expensive,Chantilly,TRUE,3001 El Camino Real,,,
Redwood City,Italian,FALSE,650-701-1000,expensive,Donato Enoteca,FALSE,1041 Middlefield Road,,,
Redwood City,Italian,FALSE,650-299-9918,moderate,Portobello Grill,TRUE,Portobello Grill,,,
Redwood City,Italian,FALSE,650-216-9713,moderate,The Old Spaghetti Factory,TRUE,2107 Broadway,,,
Redwood City,Italian,FALSE,650-780-0793,moderate,Vino Santo Bistro,FALSE,2030 Broadway,,,
Santa Rosa,Vietnamese,FALSE,707-528-3747,moderate,Kettles Vietnamese Bistro,FALSE,1202 West Steele Lane,,,
Pleasanton,Korean,FALSE,925-523-3630,moderate,Gan Restaurant,TRUE,221 Division Street,,,
Pleasanton,Korean,FALSE,925-426-0925,moderate,Korean Village,FALSE,1807 Santa Rita Road,,,
San Leandro,Mediterranean,FALSE,510-258-0000,inexpensive,Shami Restaurant & Lounge,FALSE,16490 East 14th Street,,,
Oakland,Breakfast,FALSE,510-990-7007,moderate,Lungomare,FALSE,1 Broadway,,,
Oakland,Breakfast,TRUE,510-839-9331,inexpensive,Mcdonald's,TRUE,800 Market Street,,,
Oakland,Breakfast,TRUE,510-903-3771,moderate,The Terrace Room Restaurant,TRUE,1800 Madison Street,,,
Richmond,Chinese,FALSE,510-526-6800,moderate,Asian Pearl Seafood Restaurant,FALSE,3288 Pierce Street A118,,,
Richmond,Chinese,FALSE,510-527-2378,moderate,Daimo Chinese Restaurant,FALSE,3288 Pierce Street,,,
Mill Valley,Asian,FALSE,415-383-3444,moderate,Thep Lela Thai Restaurant,FALSE,615 Strawberry Village,,,
Los Altos,American,FALSE,650-948-0400,expensive,Cetrella,TRUE,400 Main Street,,,
