city,date,event_name,event_type,price_per_ticket,time,venue,venue_address,number_of_tickets
Sacramento,3/8/2019,Nick Jr Live,Theater,25,18:00,Sacramento Memorial Auditorium,1515 J Street,
San Francisco,3/9/2019,Above Ground,Theater,60,18:30,Mojo Theatre,2940 16th Street #217,
San Francisco,3/9/2019,As You Like It,Theater,25,17:00,Main Post Lawn,Montgomery Street,
San Francisco,3/9/2019,Caveman Play,Theater,60,18:00,Z Below,470 Florida Street,
San Francisco,3/9/2019,Creative Drama Summer Camp,Theater,60,19:00,Young Performers Theatre,"Landmark Building C, 2 Marina Boulevard",
San Francisco,3/9/2019,Heathers The Musical,Theater,25,17:30,Cowell Theater,2 Marina Boulevard,
San Francisco,3/9/2019,Other,Theater,30,17:30,The Chapel,777 Valencia Street,
San Francisco,3/9/2019,Superscene Prime Time,Theater,45,17:30,BATS Improv Theatre,Landmark Building B,
San Francisco,3/9/2019,Two Play Improv Extravaganza,Theater,20,17:30,Moment Improv Theatre,533 Sutter Street 2nd Floor,
San Francisco,3/9/2019,World Premiere,Theater,40,16:00,Un-Scripted Theater Company(tm),533 Sutter Street 2nd Floor,
Atlanta,3/12/2019,Babyshower For The Antichrist,Theater,50,19:30,Fulton County West End Performing Arts Center,945 Ralph David Abernathy Boulevard,
Atlanta,3/1/2019,Grounded,Theater,40,16:00,7 Stages Theatre,1105 Euclid Avenue Northeast,
Atlanta,3/12/2019,Hands Of Color,Theater,30,19:00,Synchronicity Theatre,1545 Peachtree Street Northeast #102,
Atlanta,3/7/2019,One Act Spectacular,Theater,30,19:30,PULP Books Atlanta,668 11th Street Northwest,
Atlanta,3/12/2019,Slaying Holofernes,Theater,40,19:00,Fulton County West End Performing Arts Center,945 Ralph David Abernathy Boulevard,
Sacramento,3/14/2019,Dear Evan Hansen,Theater,45,18:00,Sacramento Memorial Auditorium,1515 J Street,
Atlanta,3/6/2019,Adam Ant,Music,55,18:00,Atlanta Symphony Orchestra,1280 Peachtree Street Northeast,
Atlanta,3/6/2019,Benjamin Francis Leftwich,Music,50,17:00,Vinyl,1374 West Peachtree Street Northwest,
Atlanta,3/6/2019,Charlie Wilson,Music,50,19:00,Cadence Bank Amphitheatre at Chastain Park,4469 Stella Drive Northwest,
Atlanta,3/6/2019,Enter Shikari,Music,20,19:00,The Loft,1374 West Peachtree Street Northwest,
Atlanta,3/6/2019,Gipsy Kings,Music,55,17:30,Cadence Bank Amphitheatre at Chastain Park,4469 Stella Drive Northwest,
Atlanta,3/6/2019,Indigo Girls,Music,20,17:00,Atlanta Symphony Orchestra,1280 Peachtree Street Northeast,
Atlanta,3/6/2019,Kaskade,Music,55,16:30,Ravine,1021 Peachtree Street Northeast,
Atlanta,3/6/2019,Maxwell,Music,50,17:30,Cadence Bank Amphitheatre at Chastain Park,4469 Stella Drive Northwest,
Atlanta,3/6/2019,Yacht Rock Revue,Music,40,18:30,Cadence Bank Amphitheatre at Chastain Park,4469 Stella Drive Northwest,
Seattle,3/6/2019,Claudia Oshry,Music,25,19:00,Illsley Ball Nordstrom Recital Hall,200 University Street,
Seattle,3/6/2019,Greensky Bluegrass,Music,20,19:00,Flamingo Lot,5500 Phinney Avenue North,
Chicago,3/9/2019,Conor Maynard,Music,35,18:30,Chop Shop,2033 West North Avenue,
Chicago,3/9/2019,Loud Luxury,Music,45,16:00,Concord Music Hall,2051 North Milwaukee Avenue,
Chicago,3/9/2019,Mozzy,Music,55,17:30,Avondale Music Hall,3336 North Milwaukee Avenue,
Chicago,3/9/2019,My House Music Festival,Music,40,16:30,Harrison Park,1824 South Wood Street,
Chicago,3/9/2019,Wale,Music,30,16:00,Concord Music Hall,2051 North Milwaukee Avenue,
Las Vegas,3/7/2019,Marriage Can Be Murder,Theater,50,17:00,Showroom at the D Las Vegas,301 Fremont Street,
Las Vegas,3/7/2019,Marriage Can Be Murder,,50,17:00,Showroom at the D Las Vegas,301 Fremont Street,
New York,3/11/2019,Acting For Teens,,45,19:00,520 8th Ave. - Personal Valet Parking,520 8th Ave. - Personal Valet,
Seattle,3/6/2019,Blood Water Paint,Theater,20,17:30,12th Avenue Arts,1620 12th Avenue,
Seattle,3/6/2019,Comedysportz,Theater,30,18:30,CSz Seattle - Home of ComedySportz,3509 Fremont Avenue North,
Seattle,3/6/2019,Improv Camp For Teens,Theater,20,18:30,Unexpected Productions Improv,1428 Post Alley,
Seattle,3/6/2019,Improv For Content Creators,Theater,55,19:00,The Atlas Theatre,3509 Fremont Avenue North,
Seattle,3/6/2019,Improv For Everyone,Theater,20,17:00,Theater Puget Sound,"Armory, 305 Harrison Street",
Seattle,3/6/2019,Improv Happy Hour,Theater,60,17:00,Unexpected Productions Improv,1428 Post Alley,
Seattle,3/6/2019,Improv Workshop,Theater,20,17:00,Queen Anne Branch - The Seattle Public Library,400 West Garfield Street,
Seattle,3/6/2019,Maritess Zurbano Hypnotist,Theater,25,18:30,Copious,2220 Northwest Market Street,
Seattle,3/6/2019,The Agitators,Theater,40,16:00,West of Lenin,203 North 36th Street,
Seattle,3/6/2019,The Harold,Theater,55,19:00,Unexpected Productions Improv,1428 Post Alley,
Seattle,3/6/2019,Blood Water Paint,,20,17:30,12th Avenue Arts,1620 12th Avenue,
Los Angeles,3/10/2019,A Year In Dragonfly,,55,17:30,Studio C Artists,6448 California 2,
New York,3/7/2019,Advanced Acting Scene Study,Theater,30,18:30,TGW Acting Studio,358 West 44th Street,
New York,3/7/2019,Big Apple Circus,Theater,60,16:00,Big Apple Circus,60 Lincoln Center Plaza,
New York,3/7/2019,Broadway Buddy Mentorship Cabaret,Theater,30,17:00,Leonard Nimoy Thalia at Symphony Space,"Lower, 2537 Broadway",
New York,3/7/2019,Broadway Buskers Concert,Theater,45,18:00,Club Free Time,20 Waterside Plaza,
New York,3/7/2019,Broadway Musical Theater Week,Theater,20,16:00,Actors Technique NY Kids and Teens,"4th, 500 8th Avenue",
New York,3/7/2019,Comedysportz,Theater,55,19:30,ComedySportz New York City,318 West 53rd Street,
New York,3/7/2019,Dear Brutus,Theater,50,19:00,Shetler Studios & Theatres,244 West 54th Street,
New York,3/7/2019,Drunk Shakespeare,Theater,50,18:00,The Lounge,777 8th Avenue,
New York,3/7/2019,Echoes Of Ireland,Theater,30,19:30,Greek Cultural Center,"2680 30th Street B2, Astoria",
New York,3/7/2019,Frances Ruffelle,Theater,45,19:00,The Green Room 42,570 10th Avenue,
Fresno,3/10/2019,Brockhampton,Music,45,18:30,Rainbow Ballroom,1725 Broadway Street,
Fresno,3/10/2019,Brockhampton,,45,18:30,Rainbow Ballroom,1725 Broadway Street,
San Francisco,3/9/2019,Above Ground,,60,18:30,Mojo Theatre,2940 16th Street #217,
New York,3/9/2019,Blks,,35,19:30,The Robert W. Wilson MCC Theater Space,511 West 52nd Street,
San Diego,3/1/2019,Dance Nation,Theater,50,19:30,Moxie Theatre,6663 El Cajon Boulevard Ste N,
San Diego,3/1/2019,King Lear,Theater,55,19:00,Westminster Presbyterian Church,3598 Talbot Street,
San Diego,3/1/2019,Once Upon A Mattress,Theater,20,19:00,Mission Hills United Church of Christ,4070 Jackdaw Street,
San Diego,3/1/2019,Speed The Plow,Theater,35,18:30,Point Loma Playhouse,3035 Talbot Street,
San Diego,3/2/2019,About Time,Theater,50,17:00,Talent to aMuse Theatre Co,3919 Normal Street,
San Diego,3/2/2019,Dance Nation,Theater,60,16:00,Moxie Theatre,6663 El Cajon Boulevard Ste N,
San Diego,3/2/2019,Foxfire,Theater,40,17:00,Scripps Ranch Theatre,9783 Avenue of Nations,
San Diego,3/2/2019,About Time,,50,17:00,Talent to aMuse Theatre Co,3919 Normal Street,
Vancouver,3/6/2019,Cinderella Kids,Theater,30,19:30,SFU Gallery,149 West Hastings Street,
Vancouver,3/6/2019,Classic Theatresports,Theater,30,16:00,Improv Centre,1502 Duranleau Street,
Vancouver,3/6/2019,Impro Scene Study,Theater,20,18:00,Dusty Flowerpot Cabaret Society,2050 Scotia Street,
Vancouver,3/6/2019,Little Mountain Improv,Theater,60,16:30,Little Mountain Gallery,195 East 26th Avenue,
Vancouver,3/6/2019,Of Mice And Men,Theater,60,17:30,Stage Door,3102 Main Street,
Vancouver,3/6/2019,Vancouver Fringe Festival,Theater,25,18:00,Red Gate Revue Stage,1601 Johnston Street,
Vancouver,3/10/2019,Alice In Glitterland,Theater,25,16:30,The Wise,1882 Adanac Street,
Vancouver,3/10/2019,Classic Theatresports,Theater,55,18:30,Improv Centre,1502 Duranleau Street,
Vancouver,3/10/2019,Impro Scene Study,Theater,25,17:00,Dusty Flowerpot Cabaret Society,2050 Scotia Street,
Vancouver,3/10/2019,Matilda The Musical,Theater,20,16:30,"Goldcorp Stage at the BMO Theatre Centre, Arts Club Theatre Company",203 - 162 West 1st Avenue,
Vancouver,3/10/2019,Of Mice And Men,Theater,35,19:00,Stage Door,3102 Main Street,
Vancouver,3/10/2019,Teatro Intimo Del Flamenco,Theater,60,19:30,Vancouver TheatreSports(tm),1502 Duranleau Street,
Vancouver,3/10/2019,Alice In Glitterland,,25,16:30,The Wise,1882 Adanac Street,
Portland,3/5/2019,Bastille,Music,45,18:30,Theater Of The Clouds,1016-1098 North Center Court Street,
Portland,3/5/2019,Benjamin Francis Leftwich,Music,55,17:30,The Old Church Concert Hall,1422 Southwest 11th Avenue,
Portland,3/5/2019,Bryan Adams,Music,25,18:30,Theater Of The Clouds,1016-1098 North Center Court Street,
Portland,3/5/2019,Damien Jurado,Music,30,17:30,The Old Church Concert Hall,1422 Southwest 11th Avenue,
Portland,3/5/2019,Dave Alvin Oregon,Music,55,17:00,The Old Church Concert Hall,1422 Southwest 11th Avenue,
Portland,3/5/2019,Bastille,,45,18:30,Theater Of The Clouds,1016-1098 North Center Court Street,
Seattle,3/4/2019,Greensky Bluegrass,Music,25,17:30,Flamingo Lot,5500 Phinney Avenue North,
Los Angeles,3/4/2019,A Year In Dragonfly,Theater,40,18:00,Studio C Artists,6448 California 2,
Los Angeles,3/4/2019,Asssscat,Theater,30,16:30,Ucb Franklin,5919 Franklin Avenue,
Los Angeles,3/4/2019,Benji Hughes,Theater,55,16:30,The Teragram Ballroom,1234 West 7th Street,
Los Angeles,3/4/2019,Crabbe And Goyle,Theater,45,16:30,studio/stage,520 North Western Avenue,
Los Angeles,3/4/2019,Extraordinary,Theater,30,18:30,Studio C Artists,6448 California 2,
Los Angeles,3/4/2019,Famous Adjacent,Theater,40,17:30,Rockwell Table & Stage,1714 North Vermont Avenue,
Los Angeles,3/4/2019,Funeral Bouquet,Theater,60,16:00,Lyric Hyperion Theatre & Cafe,2106 Hyperion Avenue,
Los Angeles,3/4/2019,Lavender Men,Theater,35,19:00,Skylight Theatre Company,1816 1/2 North Vermont Avenue,
Los Angeles,3/4/2019,Mamma Mia,Theater,20,18:00,East West Players,120 Judge John Aiso Street,
Los Angeles,3/4/2019,A Year In Dragonfly,,40,18:00,Studio C Artists,6448 California 2,
New York,3/5/2019,Ben Harper,,40,19:30,Pier 17,89 South Street,
Philadelphia,3/2/2019,Anthony Green,Music,45,18:00,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/2/2019,Ayokay,Music,60,17:00,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/2/2019,Babymetal,Music,20,16:00,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/2/2019,Charlotte Lawrence,Music,25,19:00,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/2/2019,Counterparts,Music,45,16:30,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/2/2019,Drax Project,Music,30,19:30,Voltage Lounge,421 North 7th Street,
Philadelphia,3/2/2019,Girl In Red,Music,25,16:00,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/2/2019,Jordan Rakei,Music,45,19:30,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/2/2019,Louis The Child,Music,45,17:30,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/2/2019,Anthony Green,,45,18:00,The Foundry,29 East Allen Street 2nd Floor,
Seattle,3/11/2019,Blood Water Paint,Theater,55,17:30,12th Avenue Arts,1620 12th Avenue,
Seattle,3/11/2019,Digi Boi The Musical,Theater,35,17:00,The Pocket Theater,8312 Greenwood Avenue North,
Seattle,3/11/2019,Improv Camp For Teens,Theater,45,16:30,Unexpected Productions Improv,1428 Post Alley,
Seattle,3/11/2019,Improv For Content Creators,Theater,35,19:00,The Atlas Theatre,3509 Fremont Avenue North,
Seattle,3/11/2019,Improv For Everyone,Theater,20,18:30,Theater Puget Sound,"Armory, 305 Harrison Street",
Seattle,3/11/2019,Improv Happy Hour,Theater,25,19:30,Unexpected Productions Improv,1428 Post Alley,
Seattle,3/11/2019,Maritess Zurbano Hypnotist,Theater,55,19:00,Copious,2220 Northwest Market Street,
Seattle,3/11/2019,Read The Tempest,Theater,50,17:00,Douglass-Truth Branch - The Seattle Public Library,2300 East Yesler Way,
Seattle,3/11/2019,Blood Water Paint,,55,17:30,12th Avenue Arts,1620 12th Avenue,
New York,3/14/2019,Acting For Teens,Theater,45,16:30,520 8th Ave. - Personal Valet Parking,520 8th Ave. - Personal Valet,
New York,3/14/2019,Blks,Theater,45,16:30,The Robert W. Wilson MCC Theater Space,511 West 52nd Street,
New York,3/14/2019,Broadway Musical Theater Week,Theater,20,18:00,Actors Technique NY Kids and Teens,"4th, 500 8th Avenue",
New York,3/14/2019,Calliope Musicals At Alphaville,Theater,40,17:00,Alphaville,"140 Wilson Avenue, Brooklyn",
New York,3/14/2019,Comedysportz,Theater,25,19:00,ComedySportz New York City,318 West 53rd Street,
New York,3/14/2019,Dead End Comedy Show,Theater,30,16:00,Erv's,"2122 Beekman Place, Brooklyn",
New York,3/14/2019,Dear Brutus,Theater,60,17:00,Shetler Studios & Theatres,244 West 54th Street,
New York,3/14/2019,Drama Group,Theater,50,19:00,Marlene Meyerson JCC Manhattan,334 Amsterdam Avenue,
New York,3/14/2019,Drunk Shakespeare,Theater,50,19:00,The Lounge,777 8th Avenue,
Seattle,3/14/2019,Beatleconcert,,25,17:00,12th Avenue Arts,1620 12th Avenue,
New York,3/7/2019,Advanced Acting Scene Study,,30,18:30,TGW Acting Studio,358 West 44th Street,
Seattle,3/5/2019,Blood Water Paint,Theater,20,19:00,12th Avenue Arts,1620 12th Avenue,
Seattle,3/5/2019,Comedysportz,Theater,40,16:30,CSz Seattle - Home of ComedySportz,3509 Fremont Avenue North,
Seattle,3/5/2019,Digi Boi The Musical,Theater,30,16:30,The Pocket Theater,8312 Greenwood Avenue North,
Seattle,3/5/2019,Improv For Content Creators,Theater,25,18:30,The Atlas Theatre,3509 Fremont Avenue North,
Seattle,3/5/2019,Improv Workshop,Theater,20,18:30,Queen Anne Branch - The Seattle Public Library,400 West Garfield Street,
Seattle,3/5/2019,Maritess Zurbano Hypnotist,Theater,40,18:30,Copious,2220 Northwest Market Street,
Seattle,3/5/2019,Mimosas Cabaret,Theater,25,19:00,Unicorn,1118 East Pike Street,
Seattle,3/5/2019,Read The Tempest,Theater,50,19:00,Douglass-Truth Branch - The Seattle Public Library,2300 East Yesler Way,
Seattle,3/5/2019,Seattle Theatresports Improv Comedy,Theater,30,16:00,Unexpected Productions Improv,1428 Post Alley,
Seattle,3/5/2019,The Harold,Theater,40,17:30,Unexpected Productions Improv,1428 Post Alley,
Seattle,3/8/2019,Cody Johnson,Music,60,18:00,Flamingo Lot,5500 Phinney Avenue North,
Seattle,3/8/2019,Mal Blum,Music,20,16:30,The Vera Project,305 Harrison Street,
Seattle,3/8/2019,Cody Johnson,,60,18:00,Flamingo Lot,5500 Phinney Avenue North,
Redwood City,3/3/2019,Pal Music Festival,Music,35,19:30,Courthouse Square,2200 Broadway,
Philadelphia,3/7/2019,Bars And Melody,,55,16:00,The Foundry,29 East Allen Street 2nd Floor,
Las Vegas,3/6/2019,Marriage Can Be Murder,Theater,40,17:00,Showroom at the D Las Vegas,301 Fremont Street,
Las Vegas,3/6/2019,Young Frankenstein,Theater,25,18:00,Summerlin Library,1771 Inner Circle Drive,
Las Vegas,3/6/2019,Young Frankenstein,,25,18:00,Summerlin Library,1771 Inner Circle Drive,
New York,3/13/2019,Improv And Acting,,55,16:30,Vimbly,349 5th Avenue,
Philadelphia,3/12/2019,Louis The Child,,20,16:00,The Fillmore Philadelphia,29 East Allen Street,
New York,3/2/2019,Frances Ruffelle,,20,18:00,The Green Room 42,570 10th Avenue,
New York,3/13/2019,Tom Foster,,55,16:30,Weill Recital Hall,154 West 57th Street,
San Francisco,3/12/2019,The Infinite Wrench,,55,17:00,PianoFight,144 Taylor Street,
New York,3/8/2019,Blackbear,,45,16:30,Pier 17,89 South Street,
Seattle,3/12/2019,Beatleconcert,,25,18:30,12th Avenue Arts,1620 12th Avenue,
Seattle,3/5/2019,Improv For Content Creators,,25,18:30,The Atlas Theatre,3509 Fremont Avenue North,
Philadelphia,3/2/2019,Toto,,40,16:30,The Met Philadelphia,858 North Broad Street,
New York,3/14/2019,Michael Feinstein,,60,19:00,The Appel Room,10 Columbus Circle,
Philadelphia,3/13/2019,Comedysportz,,35,17:30,The Playground At The Adrienne,2030 Sansom Street,
San Francisco,3/12/2019,Raveena,,55,19:30,The Chapel,777 Valencia Street,
Seattle,3/7/2019,The Armando,,35,19:30,CSz Seattle - Home of ComedySportz,3509 Fremont Avenue North,
Vancouver,3/5/2019,Collective Soul,,30,16:30,PNE Amphitheatre,2901 East Hastings Street,
Los Angeles,3/3/2019,America,,50,18:30,The Theatre at Ace Hotel,929 South Broadway,
Los Angeles,3/6/2019,No More Toys,,30,19:30,McCadden Place Theatre,1157 North McCadden Place,
San Diego,3/4/2019,Arsenic And Old Lace,,45,18:30,Northminster Presbyterian Church,4324 Clairemont Mesa Boulevard,
Los Angeles,3/9/2019,Shooting Star,,45,18:30,The Hudson Theatres,6539 Santa Monica Boulevard,
Philadelphia,3/9/2019,Musiq Soulchild,,45,18:30,City Winery,990 Filbert Street,
New York,3/5/2019,Crooked Colours,,20,19:30,Rough Trade NYC,"64 North 9th Street, Brooklyn",
New York,3/13/2019,Calliope Musicals At Alphaville,,30,18:30,Alphaville,"140 Wilson Avenue, Brooklyn",
Seattle,3/3/2019,Seattle Theatresports Improv Comedy,,50,19:00,Unexpected Productions Improv,1428 Post Alley,
New York,3/12/2019,The Blue Room,,25,17:30,Whitebox,329 Broome Street,
Portland,3/3/2019,Bastille,,20,19:00,Theater Of The Clouds,1016-1098 North Center Court Street,
Portland,3/5/2019,Damien Jurado,,30,17:30,The Old Church Concert Hall,1422 Southwest 11th Avenue,
New York,3/2/2019,Jamaica,,50,18:00,Tato Laviera Theatre,240 East 123rd Street,
Los Angeles,3/12/2019,Weirdass,,20,17:30,The Pack Theater,6470 Santa Monica Boulevard,
Los Angeles,3/14/2019,Crabbe And Goyle,,50,17:00,studio/stage,520 North Western Avenue,
Las Vegas,3/7/2019,Adam London,,40,18:30,The D Casino & Hotel,301 Fremont Street,
New York,3/5/2019,Broadway Buddy Mentorship Cabaret,,20,18:00,Leonard Nimoy Thalia at Symphony Space,"Lower, 2537 Broadway",
Seattle,3/3/2019,Cody Johnson,,50,17:00,Flamingo Lot,5500 Phinney Avenue North,
New York,3/3/2019,Chaos Theory,,35,16:00,Caveat,21 A Clinton Street,
New York,3/11/2019,Chaos Theory,,35,19:00,Caveat,21 A Clinton Street,
Los Angeles,3/10/2019,Mandy Picks A Husband,,35,19:30,The Little Theater,12420 Santa Monica Boulevard,
Seattle,3/2/2019,Read The Tempest,,20,17:30,Douglass-Truth Branch - The Seattle Public Library,2300 East Yesler Way,
New York,3/10/2019,Mxmtoon,,60,18:30,Rockwood Music Hall Stage 3,185 Orchard Street,
San Francisco,3/7/2019,Remo Drive,,20,17:30,The Chapel,777 Valencia Street,
Philadelphia,3/13/2019,Brockhampton,,30,18:00,The Fillmore Philadelphia,29 East Allen Street,
New York,3/2/2019,The Blue Room,,30,16:30,Whitebox,329 Broome Street,
New York,3/11/2019,Tom Foster,,20,18:30,Weill Recital Hall,154 West 57th Street,
Los Angeles,3/9/2019,Mamma Mia,,35,17:30,East West Players,120 Judge John Aiso Street,
Seattle,3/5/2019,Mimosas Cabaret,,25,19:00,Unicorn,1118 East Pike Street,
Vancouver,3/10/2019,Teatro Intimo Del Flamenco,,60,19:30,Vancouver TheatreSports(tm),1502 Duranleau Street,
New York,3/8/2019,Mason Jennings,,55,19:30,Sony Hall,235 West 46th Street,
San Diego,3/4/2019,Angel Olsen,,30,17:00,The Observatory North Park,2891 University Avenue,
London,3/5/2019,All The Little Lights,Theater,30,18:30,Tristan Bates Theatre,1A Tower Street,
London,3/5/2019,Becoming The Invisible Woman,Theater,40,18:30,Drayton Arms Theatre,153 Old Brompton Road,
London,3/5/2019,Boris Rex,Theater,25,18:30,Tristan Bates Theatre,1A Tower Street,
London,3/5/2019,Broken English,Theater,25,16:00,The Honor Oak Pub,1 Saint German's Road,
London,3/5/2019,Caspa Arts Collaborative Theatre,Theater,55,17:00,Drayton Arms Theatre,153 Old Brompton Road,
London,3/5/2019,Come To One,Theater,45,18:00,The Chapel Cafe Bar,308 - 312 Grays Inn Road,
London,3/5/2019,Country Music,Theater,20,19:00,Omnibus Theatre,1 Clapham Common North Side,
London,3/5/2019,Craig David,Theater,35,17:30,Rose Bowl Youth Centre,"St. Paul's Open Space, New River Green Estate",
London,3/5/2019,All The Little Lights,,30,18:30,Tristan Bates Theatre,1A Tower Street,
Philadelphia,3/6/2019,Brockhampton,Music,25,18:00,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/6/2019,Charlotte Lawrence,Music,30,16:00,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/6/2019,Conan Gray,Music,45,16:30,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/6/2019,Counterparts,Music,55,17:00,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/6/2019,Girl In Red,Music,50,19:00,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/6/2019,Icon For Hire,Music,40,17:00,Voltage Lounge,421 North 7th Street,
Philadelphia,3/6/2019,Jordan Rakei,Music,20,19:30,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/6/2019,Mac Ayres,Music,55,17:30,The Foundry,29 East Allen Street 2nd Floor,
Philadelphia,3/6/2019,Melanie Martinez,Music,30,17:00,The Fillmore Philadelphia,29 East Allen Street,
Philadelphia,3/7/2019,Anthony Green,,55,19:30,The Foundry,29 East Allen Street 2nd Floor,
London,3/9/2019,A Right Royale Tea,,50,19:00,Amba Hotel Charing Cross,Strand,
Chicago,3/4/2019,Casa Valentina,,20,16:30,PRIDE ARTS CENTER,4139 North Broadway,
San Diego,3/2/2019,Alejandro Sanz,Music,40,19:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/2/2019,Ingrid Michaelson,Music,35,19:00,The Observatory North Park,2891 University Avenue,
San Diego,3/2/2019,Johnny Mathis,Music,50,17:30,Copley Symphony Hall,Seventh Avenue,
San Diego,3/2/2019,Jon Bellion,Music,20,16:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/2/2019,Jon Pardi,Music,60,18:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/2/2019,Lizzo,Music,45,17:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/2/2019,Mandolin Orange,Music,60,16:30,The Observatory North Park,2891 University Avenue,
San Diego,3/2/2019,San Diego Blues Festival,Music,35,17:30,San Diego Blues Festival,"Embarcadero Marina Park North, 400 Kettner Boulevard",
San Diego,3/2/2019,Sara Bareilles,Music,20,18:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
San Diego,3/2/2019,The Waterboys,Music,25,16:30,The Observatory North Park,2891 University Avenue,
San Diego,3/2/2019,Ingrid Michaelson,,35,19:00,The Observatory North Park,2891 University Avenue,
Cape Town,3/6/2019,Klippies Van Die Grond,,20,19:30,Theatre Arts Admin Collective,"26 Wesley Street, Observatory",
Long Beach,3/14/2019,Long Beach Jazz Festival,Music,25,16:00,Rainbow Lagoon Park,400 East Shoreline Drive,
Long Beach,3/14/2019,Long Beach Jazz Festival,,25,16:00,Rainbow Lagoon Park,400 East Shoreline Drive,
San Diego,3/10/2019,About Time,Theater,20,17:30,Talent to aMuse Theatre Co,3919 Normal Street,
San Diego,3/10/2019,American Idiot The Musical,Theater,40,18:00,OB Playhouse & Theatre Company,4944 Newport Avenue D,
San Diego,3/10/2019,Arsenic And Old Lace,Theater,40,18:30,Northminster Presbyterian Church,4324 Clairemont Mesa Boulevard,
San Diego,3/10/2019,Dance Nation,Theater,40,19:00,Moxie Theatre,6663 El Cajon Boulevard Ste N,
San Diego,3/10/2019,Once Upon A Mattress,Theater,50,18:30,Mission Hills United Church of Christ,4070 Jackdaw Street,
San Diego,3/10/2019,She Kills Monsters,Theater,20,18:30,Saville Theatre,"14th St &, C Street",
San Diego,3/10/2019,Speed The Plow,Theater,45,19:30,Point Loma Playhouse,3035 Talbot Street,
San Diego,3/10/2019,The Fantasticks,Theater,60,16:30,Point Loma Playhouse,3035 Talbot Street,
San Diego,3/10/2019,About Time,,20,17:30,Talent to aMuse Theatre Co,3919 Normal Street,
San Francisco,3/13/2019,Above Ground Festival,,45,18:00,Mojo Theatre,2940 16th Street #217,
Chicago,3/2/2019,Ada And The Engine,,20,17:00,The Artistic Home,1376 West Grand Avenue #7761,
