departure_date,departure_time,destination,destination_station_name,fare_type,group_size,origin,origin_station_name,price
3/1/2019,19:50,San Diego,Santa Fe Depot,Economy,,Sacramento,Sacramento Valley Station,74
3/7/2019,7:40,San Francisco,Salesforce Transit Center,Economy,,San Diego,Santa Fe Depot,55
3/7/2019,10:00,San Francisco,Salesforce Transit Center,Economy,,San Diego,Santa Fe Depot,55
3/7/2019,11:40,San Francisco,Salesforce Transit Center,Economy,,San Diego,Santa Fe Depot,50
3/7/2019,14:00,San Francisco,Salesforce Transit Center,Economy,,San Diego,Santa Fe Depot,62
3/7/2019,16:20,San Francisco,Salesforce Transit Center,Economy,,San Diego,Santa Fe Depot,51
3/7/2019,17:10,San Francisco,Salesforce Transit Center,Economy,,San Diego,Santa Fe Depot,53
3/6/2019,10:20,San Diego,Santa Fe Depot,Economy,,Sacramento,Sacramento Valley Station,77
3/6/2019,10:50,San Diego,Santa Fe Depot,Economy,,Sacramento,Sacramento Valley Station,76
3/6/2019,11:00,San Diego,Santa Fe Depot,Economy,,Sacramento,Sacramento Valley Station,75
3/6/2019,12:50,San Diego,Santa Fe Depot,Economy,,Sacramento,Sacramento Valley Station,79
3/6/2019,13:00,San Diego,Santa Fe Depot,Economy,,Sacramento,Sacramento Valley Station,69
3/6/2019,13:20,San Diego,Santa Fe Depot,Economy,,Sacramento,Sacramento Valley Station,68
3/6/2019,13:30,San Diego,Santa Fe Depot,Economy,,Sacramento,Sacramento Valley Station,72
3/6/2019,19:50,San Diego,Santa Fe Depot,Economy,,Sacramento,Sacramento Valley Station,74
3/6/2019,7:40,Long Beach,Downtown Station,Flexible,,Sacramento,Sacramento Valley Station,81
3/6/2019,8:30,Long Beach,Downtown Station,Flexible,,Sacramento,Sacramento Valley Station,90
3/6/2019,11:00,Long Beach,Downtown Station,Flexible,,Sacramento,Sacramento Valley Station,85
3/6/2019,13:00,Long Beach,Downtown Station,Flexible,,Sacramento,Sacramento Valley Station,90
3/6/2019,13:20,Long Beach,Downtown Station,Flexible,,Sacramento,Sacramento Valley Station,89
3/6/2019,13:30,Long Beach,Downtown Station,Flexible,,Sacramento,Sacramento Valley Station,80
3/6/2019,19:50,Long Beach,Downtown Station,Flexible,,Sacramento,Sacramento Valley Station,82
3/3/2019,7:00,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,34
3/3/2019,7:50,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,32
3/3/2019,9:00,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,33
3/3/2019,10:20,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,31
3/3/2019,11:20,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,34
3/3/2019,12:20,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,32
3/3/2019,13:10,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,36
3/3/2019,13:30,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,32
3/3/2019,16:50,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,35
3/2/2019,7:00,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,55
3/2/2019,7:50,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,54
3/2/2019,9:00,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,55
3/2/2019,10:20,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,57
3/2/2019,11:20,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,52
3/2/2019,12:20,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,52
3/2/2019,13:10,San Francisco,Salesforce Transit Center,Flexible,,Fresno,Fresno Station,52
3/6/2019,8:40,Seattle,King Street Station,Flexible,,Portland,Portland Bus Station,46
3/6/2019,9:30,Seattle,King Street Station,Flexible,,Portland,Portland Bus Station,52
3/6/2019,10:10,Seattle,King Street Station,Flexible,,Portland,Portland Bus Station,50
3/6/2019,11:00,Seattle,King Street Station,Flexible,,Portland,Portland Bus Station,48
3/6/2019,12:40,Seattle,King Street Station,Flexible,,Portland,Portland Bus Station,50
3/6/2019,13:30,Seattle,King Street Station,Flexible,,Portland,Portland Bus Station,51
3/6/2019,17:40,Seattle,King Street Station,Flexible,,Portland,Portland Bus Station,52
3/6/2019,17:50,Seattle,King Street Station,Flexible,,Portland,Portland Bus Station,49
3/11/2019,6:10,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,12
3/11/2019,8:40,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,12
3/11/2019,9:10,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,11
3/11/2019,11:20,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,15
3/11/2019,12:10,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,13
3/11/2019,13:50,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,14
3/11/2019,16:10,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,12
3/11/2019,17:00,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,10
3/11/2019,17:20,Los Angeles,Union Station,Economy,,Anaheim,Anaheim Intermodal Center,11
3/13/2019,8:20,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,24
3/13/2019,10:20,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,23
3/13/2019,12:00,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,25
3/13/2019,13:40,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,23
3/13/2019,14:00,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,27
3/13/2019,15:10,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,27
3/13/2019,15:50,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,25
3/13/2019,17:10,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,26
3/13/2019,17:40,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,27
3/13/2019,19:00,Long Beach,Downtown Station,Economy,,San Diego,Santa Fe Depot,28
3/7/2019,7:40,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,74
3/7/2019,8:30,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,60
3/7/2019,11:00,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,71
3/7/2019,13:00,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,64
3/7/2019,13:20,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,61
3/7/2019,13:30,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,69
3/7/2019,19:50,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,68
3/14/2019,6:50,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,66
3/14/2019,7:00,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,67
3/14/2019,8:30,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,73
3/14/2019,10:20,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,67
3/14/2019,10:30,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,64
3/14/2019,10:40,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,59
3/14/2019,13:40,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,53
3/14/2019,13:50,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,52
3/14/2019,15:20,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,51
3/2/2019,6:50,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,66
3/2/2019,7:00,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,70
3/2/2019,8:30,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,66
3/2/2019,10:20,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,69
3/2/2019,10:30,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,66
3/2/2019,10:40,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,58
3/2/2019,13:40,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,53
3/12/2019,7:00,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,10
3/12/2019,11:10,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,14
3/12/2019,13:30,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,12
3/12/2019,13:50,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,14
3/12/2019,15:00,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,13
3/12/2019,15:40,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,12
3/12/2019,15:50,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,13
3/12/2019,17:30,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,14
3/12/2019,18:30,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,10
3/12/2019,19:10,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,12
3/13/2019,6:00,San Diego,Santa Fe Depot,Flexible,,Fresno,Fresno Station,66
3/13/2019,6:50,San Diego,Santa Fe Depot,Flexible,,Fresno,Fresno Station,72
3/13/2019,12:00,San Diego,Santa Fe Depot,Flexible,,Fresno,Fresno Station,62
3/13/2019,13:10,San Diego,Santa Fe Depot,Flexible,,Fresno,Fresno Station,59
3/13/2019,13:50,San Diego,Santa Fe Depot,Flexible,,Fresno,Fresno Station,65
3/13/2019,18:30,San Diego,Santa Fe Depot,Flexible,,Fresno,Fresno Station,63
3/2/2019,7:20,Sacramento,Sacramento Valley Station,Flexible,,San Francisco,Salesforce Transit Center,45
3/2/2019,9:40,Sacramento,Sacramento Valley Station,Flexible,,San Francisco,Salesforce Transit Center,46
3/2/2019,10:00,Sacramento,Sacramento Valley Station,Flexible,,San Francisco,Salesforce Transit Center,40
3/2/2019,11:40,Sacramento,Sacramento Valley Station,Flexible,,San Francisco,Salesforce Transit Center,43
3/2/2019,12:30,Sacramento,Sacramento Valley Station,Flexible,,San Francisco,Salesforce Transit Center,46
3/2/2019,13:20,Sacramento,Sacramento Valley Station,Flexible,,San Francisco,Salesforce Transit Center,44
3/2/2019,14:10,Sacramento,Sacramento Valley Station,Flexible,,San Francisco,Salesforce Transit Center,45
3/2/2019,16:40,Sacramento,Sacramento Valley Station,Flexible,,San Francisco,Salesforce Transit Center,40
3/2/2019,17:30,Sacramento,Sacramento Valley Station,Flexible,,San Francisco,Salesforce Transit Center,46
3/2/2019,18:10,Sacramento,Sacramento Valley Station,Flexible,,San Francisco,Salesforce Transit Center,43
3/5/2019,8:20,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,34
3/5/2019,10:20,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,37
3/5/2019,12:00,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,35
3/5/2019,13:40,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,33
3/5/2019,14:00,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,32
3/5/2019,15:10,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,36
3/5/2019,15:50,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,33
3/5/2019,17:10,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,34
3/5/2019,17:40,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,34
3/5/2019,19:00,Long Beach,Downtown Station,Economy extra,,San Diego,Santa Fe Depot,36
3/9/2019,7:10,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,45
3/9/2019,7:50,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,38
3/9/2019,11:20,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,36
3/9/2019,12:20,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,42
3/9/2019,14:00,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,37
3/9/2019,14:10,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,44
3/9/2019,14:50,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,40
3/9/2019,15:40,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,49
3/9/2019,16:00,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,40
3/9/2019,16:20,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,38
3/14/2019,8:10,New York,Port Authority Station,Economy,,Washington,Union Station,34
3/14/2019,8:20,New York,Port Authority Station,Economy,,Washington,Union Station,39
3/14/2019,11:10,New York,Port Authority Station,Economy,,Washington,Union Station,28
3/14/2019,12:00,New York,Port Authority Station,Economy,,Washington,Union Station,34
3/14/2019,12:30,New York,Port Authority Station,Economy,,Washington,Union Station,39
3/14/2019,13:40,New York,Port Authority Station,Economy,,Washington,Union Station,33
3/14/2019,14:00,New York,Port Authority Station,Economy,,Washington,Union Station,33
3/14/2019,19:30,New York,Port Authority Station,Economy,,Washington,Union Station,36
3/11/2019,7:00,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,13
3/11/2019,11:10,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,13
3/11/2019,13:30,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,13
3/11/2019,13:50,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,11
3/11/2019,15:00,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,12
3/11/2019,15:40,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,12
3/11/2019,15:50,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,14
3/11/2019,17:30,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,11
3/11/2019,18:30,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,13
3/11/2019,19:10,Anaheim,Anaheim Intermodal Center,Economy,,Los Angeles,Union Station,13
3/9/2019,15:50,San Diego,Santa Fe Depot,Flexible,,Long Beach,Downtown Station,39
3/9/2019,19:40,San Diego,Santa Fe Depot,Flexible,,Long Beach,Downtown Station,46
3/1/2019,7:00,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,21
3/1/2019,8:40,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,26
3/1/2019,10:30,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,23
3/1/2019,11:40,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,27
3/1/2019,11:50,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,20
3/1/2019,13:00,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,26
3/1/2019,15:40,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,21
3/1/2019,15:50,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,26
3/1/2019,19:40,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,25
3/14/2019,7:40,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,66
3/14/2019,8:30,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,65
3/14/2019,11:00,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,75
3/14/2019,12:50,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,64
3/14/2019,13:00,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,67
3/14/2019,13:30,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,63
3/14/2019,18:50,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,57
3/14/2019,19:50,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,61
3/4/2019,8:40,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,30
3/4/2019,9:30,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,27
3/4/2019,10:10,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,33
3/4/2019,11:00,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,32
3/4/2019,12:40,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,38
3/4/2019,13:30,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,29
3/4/2019,17:40,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,35
3/4/2019,17:50,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,33
3/4/2019,7:40,San Francisco,Salesforce Transit Center,Flexible,,San Diego,Santa Fe Depot,81
3/4/2019,10:00,San Francisco,Salesforce Transit Center,Flexible,,San Diego,Santa Fe Depot,63
3/4/2019,11:40,San Francisco,Salesforce Transit Center,Flexible,,San Diego,Santa Fe Depot,74
3/4/2019,14:00,San Francisco,Salesforce Transit Center,Flexible,,San Diego,Santa Fe Depot,73
3/4/2019,16:20,San Francisco,Salesforce Transit Center,Flexible,,San Diego,Santa Fe Depot,77
3/4/2019,17:10,San Francisco,Salesforce Transit Center,Flexible,,San Diego,Santa Fe Depot,74
3/2/2019,8:40,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,32
3/2/2019,9:30,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,29
3/2/2019,10:10,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,33
3/2/2019,11:00,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,31
3/2/2019,12:40,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,28
3/2/2019,13:30,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,32
3/2/2019,17:40,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,27
3/2/2019,17:50,Seattle,King Street Station,Economy,,Portland,Portland Bus Station,34
3/2/2019,6:40,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,28
3/2/2019,8:10,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,26
3/2/2019,8:30,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,25
3/2/2019,8:50,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,29
3/2/2019,12:30,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,30
3/2/2019,17:50,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,28
3/2/2019,18:30,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,25
3/2/2019,18:40,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,26
3/2/2019,19:10,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,30
3/8/2019,7:00,Anaheim,Anaheim Intermodal Center,Flexible,,Los Angeles,Union Station,33
3/8/2019,11:10,Anaheim,Anaheim Intermodal Center,Flexible,,Los Angeles,Union Station,33
3/8/2019,13:30,Anaheim,Anaheim Intermodal Center,Flexible,,Los Angeles,Union Station,33
3/8/2019,13:50,Anaheim,Anaheim Intermodal Center,Flexible,,Los Angeles,Union Station,31
3/8/2019,15:00,Anaheim,Anaheim Intermodal Center,Flexible,,Los Angeles,Union Station,32
3/8/2019,15:40,Anaheim,Anaheim Intermodal Center,Flexible,,Los Angeles,Union Station,32
3/8/2019,15:50,Anaheim,Anaheim Intermodal Center,Flexible,,Los Angeles,Union Station,32
3/8/2019,17:30,Anaheim,Anaheim Intermodal Center,Flexible,,Los Angeles,Union Station,35
3/8/2019,18:30,Anaheim,Anaheim Intermodal Center,Flexible,,Los Angeles,Union Station,31
3/8/2019,19:10,Anaheim,Anaheim Intermodal Center,Flexible,,Los Angeles,Union Station,33
3/5/2019,8:10,New York,Port Authority Station,Economy,,Washington,Union Station,36
3/5/2019,11:10,New York,Port Authority Station,Economy,,Washington,Union Station,38
3/5/2019,12:00,New York,Port Authority Station,Economy,,Washington,Union Station,32
